Time (s),ABS Active,Best Lap Delta (s),Best Lap Time (s),Brake Pos (%),Brake Temp FL (C),Brake Temp FR (C),Brake Temp RL (C),Brake Temp RR (C),Car Coord X (m),Car Coord Y (m),Car Coord Z (m),Car Damage Front,Car Damage Left,Car Damage Rear,Car Damage Right,Car Pos Norm,Chassis Velocity X (m/s),Chassis Velocity Y (m/s),Chassis Velocity Z (m/s),Clutch Pos (%),Drive Train Speed (rad/s),Engine Limiter,Engine RPM (rpm),Flags,Fuel Level (l),Gear,Ground Speed (km/h),Lap Invalidated,Lap Time (s),Lap Time2 (s),Last Lap Time (s),Last Sector Time (s),Max Power (hp),Max RPM (rpm),Max Torque (N.m),Max Turbo Boost,Num Tires Off Track,Position,Session Lap Count,Steering Angle (deg),Surface Grip (%),TC Active,Throttle Pos (%),Turbo Boost
0.0,0.0,0.000,0.00,0.00,85.25,87.29,44.07,45.16,-367.9,-192.6,-18.221,0.0,0.0,0.0,0.0,0.0005,47.106,0.063,0.0208,100.00,127.94,0.0,5702.4,0.0,29.1083,4.0,169.58,0.0,0.01,0.01,0.00,0.000,413.5138,7520,223,1.6,0.0,1.0,0.0,0.0,95.4276,0.0,100.00,1.3
0.05,0.0,0.000,0.00,0.00,85.21,87.25,44.06,45.16,-366.5,-190.2,-18.234,0.0,0.0,0.0,0.0,0.0011,47.223,0.060,0.0164,100.00,128.24,0.0,5715.8,0.0,29.1056,4.0,170.00,0.0,0.06,0.06,0.00,0.000,413.5138,7520,223,1.6,0.0,1.0,0.0,0.0,95.4276,0.0,100.00,1.3
0.1,0.0,0.000,0.00,0.00,85.17,87.21,44.06,45.16,-365.2,-188.2,-18.244,0.0,0.0,0.0,0.0,0.0016,47.325,0.058,0.0146,100.00,128.52,0.0,5728.4,0.0,29.1032,4.0,170.37,0.0,0.11,0.11,0.00,0.000,413.5138,7520,223,1.6,0.0,1.0,0.0,0.0,95.4276,0.0,100.00,1.3
0.15,0.0,0.000,0.00,0.00,85.14,87.18,44.05,45.15,-364.1,-186.6,-18.251,0.0,0.0,0.0,0.0,0.002,47.411,0.057,0.0262,100.00,128.61,0.0,5732.3,0.0,29.1012,4.0,170.68,0.0,0.16,0.16,0.00,0.000,413.5138,7520,223,1.6,0.0,1.0,0.0,0.0,95.4276,0.0,100.00,1.3
0.2,0.0,0.000,0.00,0.00,85.11,87.15,44.04,45.14,-362.8,-184.5,-18.258,0.0,0.0,0.0,0.0,0.0026,47.513,0.054,0.0203,100.00,128.97,0.0,5748.2,0.0,29.0988,4.0,171.05,0.0,0.21,0.21,0.00,0.000,413.5138,7520,223,1.6,0.0,1.0,0.0,0.0,95.4276,0.0,100.00,1.3
0.25,0.0,0.000,0.00,0.00,85.07,87.11,44.03,45.13,-361.4,-182.2,-18.265,0.0,0.0,0.0,0.0,0.0031,47.625,0.051,0.0215,100.00,129.34,0.0,5765.0,0.0,29.0961,4.0,171.45,0.0,0.26,0.26,0.00,0.000,413.5138,7520,223,1.6,0.0,1.0,0.0,0.0,95.4276,0.0,100.00,1.3
0.3,0.0,0.000,0.00,0.00,85.04,87.08,44.03,45.13,-360.3,-180.5,-18.270,0.0,0.0,0.0,0.0,0.0036,47.710,0.051,0.0277,100.00,129.48,0.0,5771.1,0.0,29.0940,4.0,171.75,0.0,0.31,0.31,0.00,0.000,413.5138,7520,223,1.6,0.0,1.0,0.0,0.0,95.4276,0.0,100.00,1.3
0.35,0.0,0.000,0.00,0.00,85.00,87.04,44.03,45.12,-359.0,-178.5,-18.276,0.0,0.0,0.0,0.0,0.0041,47.810,0.049,0.0327,100.00,129.81,0.0,5785.7,0.0,29.0916,4.0,172.12,0.0,0.36,0.36,0.00,0.000,413.5138,7520,223,1.6,0.0,1.0,0.0,0.0,95.4276,0.0,100.00,1.3
0.4,0.0,0.000,0.00,0.00,84.96,87.00,44.01,45.12,-357.5,-176.1,-18.282,0.0,0.0,0.0,0.0,0.0047,47.922,0.049,0.0288,100.00,130.21,0.0,5803.7,0.0,29.0889,4.0,172.52,0.0,0.41,0.41,0.00,0.000,413.5138,7520,223,1.6,0.0,1.0,0.0,0.0,95.4276,0.0,100.00,1.3
0.45,0.0,0.000,0.00,0.00,84.93,86.97,44.01,45.10,-356.5,-174.4,-18.288,0.0,0.0,0.0,0.0,0.0051,48.004,0.049,0.0245,100.00,130.47,0.0,5815.2,0.0,29.0869,4.0,172.81,0.0,0.46,0.46,0.00,0.000,413.5138,7520,223,1.6,0.0,1.0,0.0,0.0,95.4276,0.0,100.00,1.3
0.5,0.0,0.000,0.00,0.00,84.90,86.93,44.00,45.10,-355.2,-172.4,-18.296,0.0,0.0,0.0,0.0,0.0057,48.103,0.051,0.0287,100.00,130.66,0.0,5823.7,0.0,29.0844,4.0,173.17,0.0,0.51,0.51,0.00,0.000,413.5138,7520,223,1.6,0.0,1.0,0.0,0.0,95.4276,0.0,100.00,1.3
0.55,0.0,0.000,0.00,0.00,84.86,86.89,44.00,45.09,-353.9,-170.4,-18.304,0.0,0.0,0.0,0.0,0.0062,48.204,0.053,0.0310,100.00,130.67,0.0,5824.3,0.0,29.0819,4.0,173.54,0.0,0.56,0.56,0.00,0.000,413.5138,7520,223,1.6,0.0,1.0,0.0,0.0,95.4276,0.0,100.00,1.3
0.6,0.0,0.000,0.00,0.00,84.83,86.86,43.99,45.09,-352.6,-168.3,-18.309,0.0,0.0,0.0,0.0,0.0067,48.295,0.054,0.0193,100.00,131.00,0.0,5839.1,0.0,29.0795,4.0,173.86,0.0,0.61,0.61,0.00,0.000,413.5138,7520,223,1.6,0.0,1.0,0.0,0.0,95.4276,0.0,100.00,1.3
0.65,0.0,0.000,0.00,0.00,84.79,86.82,43.98,45.08,-351.3,-166.3,-18.311,0.0,0.0,0.0,0.0,0.0073,48.393,0.056,0.0084,100.00,131.15,0.0,5845.7,0.0,29.0771,4.0,174.22,0.0,0.66,0.66,0.00,0.000,413.5138,7520,223,1.6,0.0,1.0,0.0,0.0,95.4276,0.0,100.00,1.3
0.7,0.0,0.000,0.00,0.00,84.76,86.79,43.97,45.07,-350.0,-164.2,-18.311,0.0,0.0,0.0,0.0,0.0078,48.489,0.058,-0.0025,100.00,131.50,0.0,5861.3,0.0,29.0747,4.0,174.56,0.0,0.71,0.71,0.00,0.000,413.5138,7520,223,1.6,0.0,1.0,0.0,0.0,95.4276,0.0,100.00,1.3
0.75,0.0,0.000,0.00,0.00,84.72,86.75,43.97,45.06,-348.7,-162.2,-18.310,0.0,0.0,0.0,0.0,0.008,48.579,0.060,-0.0002,100.00,131.83,0.0,5876.0,0.0,29.0722,4.0,174.88,0.0,0.76,0.76,0.00,0.000,413.5138,7520,223,1.6,0.0,1.0,0.0,0.0,95.4276,0.0,100.00,1.3
0.8,0.0,0.000,0.00,0.00,84.69,86.72,43.97,45.06,-347.4,-160.1,-18.308,0.0,0.0,0.0,0.0,0.009,48.673,0.061,0.0088,100.00,132.12,0.0,5888.8,0.0,29.0699,4.0,175.22,0.0,0.81,0.81,0.00,0.000,413.5138,7520,223,1.6,0.0,1.0,0.0,0.0,95.4276,0.0,100.00,1.3
0.85,0.0,0.000,0.00,0.00,84.65,86.68,43.96,45.06,-346.0,-158.0,-18.305,0.0,0.0,0.0,0.0,0.0094,48.771,0.061,0.0283,100.00,132.19,0.0,5892.0,0.0,29.0674,4.0,175.58,0.0,0.86,0.86,0.00,0.000,413.5138,7520,223,1.6,0.0,1.0,0.0,0.0,95.4276,0.0,100.00,1.3
0.9,0.0,0.000,0.00,0.00,84.62,86.64,43.95,45.04,-344.7,-156.0,-18.302,0.0,0.0,0.0,0.0,0.0099,48.865,0.059,0.0300,100.00,132.61,0.0,5910.7,0.0,29.0649,4.0,175.91,0.0,0.91,0.91,0.00,0.000,413.5138,7520,223,1.6,0.0,1.0,0.0,0.0,95.4276,0.0,100.00,1.3
0.95,0.0,0.000,0.00,0.00,84.58,86.60,43.94,45.04,-343.4,-153.9,-18.300,0.0,0.0,0.0,0.0,0.0105,48.958,0.058,0.0284,100.00,132.99,0.0,5927.7,0.0,29.0624,4.0,176.25,0.0,0.96,0.96,0.00,0.000,413.5138,7520,223,1.6,0.0,1.0,0.0,0.0,95.4276,0.0,100.00,1.3
1.0,0.0,0.000,0.00,0.00,84.55,86.57,43.94,45.03,-342.1,-151.8,-18.298,0.0,0.0,0.0,0.0,0.011,49.047,0.058,0.0343,100.00,133.16,0.0,5935.3,0.0,29.0600,4.0,176.57,0.0,1.01,1.01,0.00,0.000,413.5138,7520,223,1.6,0.0,1.0,0.0,0.0,95.4276,0.0,100.00,1.3
1.05,0.0,0.000,0.00,0.00,84.51,86.53,43.93,45.03,-340.8,-149.7,-18.298,0.0,0.0,0.0,0.0,0.0115,49.142,0.059,0.0357,100.00,133.37,0.0,5944.7,0.0,29.0575,4.0,176.91,0.0,1.06,1.06,0.00,0.000,413.5138,7520,223,1.6,0.0,1.0,0.0,0.0,95.4276,0.0,100.00,1.3
1.1,0.0,0.000,0.00,0.00,84.48,86.50,43.92,45.02,-339.4,-147.6,-18.299,0.0,0.0,0.0,0.0,0.0121,49.234,0.060,0.0243,100.00,133.69,0.0,5958.8,0.0,29.0550,4.0,177.24,0.0,1.11,1.11,0.00,0.000,413.5138,7520,223,1.6,0.0,1.0,0.0,0.0,95.4276,0.0,100.00,1.3
1.15,0.0,0.000,0.00,0.00,84.44,86.46,43.92,45.01,-338.1,-145.6,-18.300,0.0,0.0,0.0,0.0,0.0126,49.324,0.061,0.0283,100.00,133.67,0.0,5957.9,0.0,29.0525,4.0,177.57,0.0,1.16,1.16,0.00,0.000,413.5138,7520,223,1.6,0.0,1.0,0.0,0.0,95.4276,0.0,100.00,1.3
1.2,0.0,0.000,0.00,0.00,84.41,86.42,43.91,45.00,-336.8,-143.5,-18.300,0.0,0.0,0.0,0.0,0.0131,49.416,0.060,0.0156,100.00,133.91,0.0,5968.7,0.0,29.0501,4.0,177.90,0.0,1.21,1.21,0.00,0.000,413.5138,7520,223,1.6,0.0,1.0,0.0,0.0,95.4276,0.0,100.00,1.3
1.25,0.0,0.000,0.00,0.00,84.37,86.39,43.91,45.00,-335.5,-141.4,-18.299,0.0,0.0,0.0,0.0,0.0137,49.509,0.058,0.0101,100.00,134.21,0.0,5982.1,0.0,29.0476,4.0,178.23,0.0,1.26,1.26,0.00,0.000,413.5138,7520,223,1.6,0.0,1.0,0.0,0.0,95.4276,0.0,100.00,1.3
1.3,0.0,0.000,0.00,0.00,84.33,86.35,43.90,44.99,-334.1,-139.3,-18.298,0.0,0.0,0.0,0.0,0.0142,49.597,0.056,-0.0090,100.00,134.87,0.0,6011.3,0.0,29.0451,4.0,178.55,0.0,1.31,1.31,0.00,0.000,413.5138,7520,223,1.6,0.0,1.0,0.0,0.0,95.4276,0.0,100.00,1.3
1.35,0.0,0.000,0.00,0.00,84.30,86.32,43.90,44.98,-332.8,-137.2,-18.299,0.0,0.0,0.0,0.0,0.0147,49.686,0.057,0.0095,100.00,134.76,0.0,6006.3,0.0,29.0427,4.0,178.87,0.0,1.36,1.36,0.00,0.000,413.5138,7520,223,1.6,0.0,1.0,0.0,0.0,95.4276,0.0,100.00,1.3
1.4,0.0,0.000,0.00,0.00,84.26,86.28,43.88,44.98,-331.5,-135.1,-18.301,0.0,0.0,0.0,0.0,0.0153,49.776,0.059,0.0063,100.00,135.09,0.0,6021.1,0.0,29.0401,4.0,179.19,0.0,1.41,1.41,0.00,0.000,413.5138,7520,223,1.6,0.0,1.0,0.0,0.0,95.4276,0.0,100.00,1.3
1.45,0.0,0.000,0.00,0.00,84.23,86.24,43.88,44.97,-330.1,-133.0,-18.302,0.0,0.0,0.0,0.0,0.0159,49.868,0.060,0.0165,100.00,135.10,0.0,6021.6,0.0,29.0376,4.0,179.53,0.0,1.46,1.46,0.00,0.000,413.5138,7520,223,1.6,0.0,1.0,0.0,0.0,95.4276,0.0,100.00,1.3
1.5,0.0,0.000,0.00,0.00,84.19,86.21,43.88,44.97,-328.8,-130.9,-18.301,0.0,0.0,0.0,0.0,0.0164,49.953,0.060,0.0117,100.00,135.29,0.0,6030.1,0.0,29.0352,4.0,179.83,0.0,1.51,1.51,0.00,0.000,413.5138,7520,223,1.6,0.0,1.0,0.0,0.0,95.4276,0.0,100.00,1.3
1.55,0.0,0.000,0.00,0.00,84.16,86.17,43.87,44.96,-327.4,-128.8,-18.298,0.0,0.0,0.0,0.0,0.0169,50.042,0.059,0.0114,100.00,135.50,0.0,6039.3,0.0,29.0327,4.0,180.15,0.0,1.56,1.56,0.00,0.000,413.5138,7520,223,1.6,0.0,1.0,0.0,0.0,95.4276,0.0,100.00,1.3
1.6,0.0,0.000,0.00,0.00,84.12,86.13,43.86,44.95,-326.1,-126.6,-18.295,0.0,0.0,0.0,0.0,0.0175,50.129,0.059,-0.0081,100.00,136.02,0.0,6062.8,0.0,29.0301,4.0,180.47,0.0,1.61,1.61,0.00,0.000,413.5138,7520,223,1.6,0.0,1.0,0.0,0.0,95.4276,0.0,100.00,1.3
1.65,0.0,0.000,0.00,0.00,84.09,86.10,43.85,44.94,-324.7,-124.5,-18.293,0.0,0.0,0.0,0.0,0.018,50.212,0.061,0.0027,100.00,136.20,0.0,6070.8,0.0,29.0275,4.0,180.76,0.0,1.66,1.66,0.00,0.000,413.5138,7520,223,1.6,0.0,1.0,0.0,0.0,95.4276,0.0,100.00,1.3
1.7,0.0,0.000,0.00,0.00,84.05,86.06,43.84,44.94,-323.4,-122.4,-18.291,0.0,0.0,0.0,0.0,0.0186,50.299,0.064,0.0162,100.00,136.33,0.0,6076.4,0.0,29.0251,4.0,181.08,0.0,1.71,1.71,0.00,0.000,413.5138,7520,223,1.6,0.0,1.0,0.0,0.0,95.4276,0.0,100.00,1.3
1.75,0.0,0.000,0.00,0.00,84.02,86.02,43.84,44.93,-322.0,-120.3,-18.288,0.0,0.0,0.0,0.0,0.0191,50.388,0.068,0.0187,100.00,136.44,0.0,6081.4,0.0,29.0226,4.0,181.40,0.0,1.76,1.76,0.00,0.000,413.5138,7520,223,1.6,0.0,1.0,0.0,0.0,95.4276,0.0,100.00,1.3
1.8,0.0,0.000,0.00,0.00,83.98,85.99,43.84,44.92,-320.7,-118.1,-18.285,0.0,0.0,0.0,0.0,0.0197,50.474,0.070,0.0195,100.00,136.69,0.0,6092.8,0.0,29.0200,4.0,181.71,0.0,1.81,1.81,0.00,0.000,413.5138,7520,223,1.6,0.0,1.0,0.0,0.0,95.4276,0.0,100.00,1.3
1.85,0.0,0.000,0.00,0.00,83.94,85.95,43.82,44.92,-319.3,-116.0,-18.282,0.0,0.0,0.0,0.0,0.0202,50.553,0.070,0.0022,100.00,137.15,0.0,6113.1,0.0,29.0176,4.0,181.99,0.0,1.86,1.86,0.00,0.000,413.5138,7520,223,1.6,0.0,1.0,0.0,0.0,95.4276,0.0,100.00,1.3
1.9,0.0,0.000,0.00,0.00,83.91,85.92,43.82,44.91,-317.9,-113.8,-18.281,0.0,0.0,0.0,0.0,0.0208,50.639,0.067,0.0135,100.00,137.20,0.0,6115.6,0.0,29.0150,4.0,182.30,0.0,1.91,1.91,0.00,0.000,413.5138,7520,223,1.6,0.0,1.0,0.0,0.0,95.4276,0.0,100.00,1.3
1.95,0.0,0.000,0.00,0.00,83.87,85.88,43.81,44.91,-316.6,-111.7,-18.279,0.0,0.0,0.0,0.0,0.0213,50.725,0.065,0.0227,100.00,137.35,0.0,6122.0,0.0,29.0124,4.0,182.61,0.0,1.96,1.96,0.00,0.000,413.5138,7520,223,1.6,0.0,1.0,0.0,0.0,95.4276,0.0,100.00,1.3
2.0,0.0,0.000,0.00,0.00,83.84,85.84,43.81,44.90,-315.2,-109.5,-18.279,0.0,0.0,0.0,0.0,0.0219,50.808,0.062,0.0050,100.00,137.80,0.0,6142.1,0.0,29.0098,4.0,182.91,0.0,2.01,2.01,0.00,0.000,413.5138,7520,223,1.6,0.0,1.0,0.0,0.0,95.4276,0.0,100.00,1.3
2.05,0.0,0.000,0.00,0.00,83.80,85.80,43.80,44.89,-313.8,-107.3,-18.280,0.0,0.0,0.0,0.0,0.0225,50.894,0.060,0.0133,100.00,137.84,0.0,6143.7,0.0,29.0072,4.0,183.22,0.0,2.06,2.06,0.00,0.000,413.5138,7520,223,1.6,0.0,1.0,0.0,0.0,95.4276,0.0,100.00,1.3
2.1,0.0,0.000,0.00,0.00,83.77,85.77,43.79,44.88,-312.7,-105.5,-18.282,0.0,0.0,0.0,0.0,0.0229,50.964,0.058,0.0105,100.00,138.06,0.0,6153.5,0.0,29.0051,4.0,183.47,0.0,2.11,2.11,0.00,0.000,413.5138,7520,223,1.6,0.0,1.0,0.0,0.0,95.4276,0.0,100.00,1.3
2.15,0.0,0.000,0.00,0.00,83.73,85.73,43.79,44.88,-311.1,-103.0,-18.286,0.0,0.0,0.0,0.0,0.0236,51.056,0.056,0.0023,100.00,138.41,0.0,6169.5,0.0,29.0022,4.0,183.80,0.0,2.16,2.16,0.00,0.000,413.5138,7520,223,1.6,0.0,1.0,0.0,0.0,95.4276,0.0,100.00,1.3
2.2,0.0,0.000,0.00,0.00,83.70,85.69,43.78,44.87,-309.7,-100.9,-18.292,0.0,0.0,0.0,0.0,0.0241,51.140,0.054,0.0100,100.00,138.48,0.0,6172.3,0.0,28.9996,4.0,184.11,0.0,2.21,2.21,0.00,0.000,413.5138,7520,223,1.6,0.0,1.0,0.0,0.0,95.4276,0.0,100.00,1.3
2.25,0.0,0.000,0.00,0.00,83.67,85.66,43.78,44.87,-308.6,-99.1,-18.297,0.0,0.0,0.0,0.0,0.0246,51.209,0.051,0.0027,100.00,138.61,0.0,6177.9,0.0,28.9974,4.0,184.35,0.0,2.26,2.26,0.00,0.000,413.5138,7520,223,1.6,0.0,1.0,0.0,0.0,95.4276,0.0,100.00,1.3
2.3,0.0,0.000,0.00,0.00,83.63,85.62,43.77,44.85,-306.9,-96.5,-18.302,0.0,0.0,0.0,0.0,0.0252,51.301,0.046,-0.0087,100.00,138.78,0.0,6185.6,0.0,28.9945,4.0,184.69,0.0,2.31,2.31,0.00,0.000,413.5138,7520,223,1.6,0.0,1.0,0.0,0.0,95.4276,0.0,100.00,1.3
2.35,0.0,0.000,0.00,0.00,83.59,85.59,43.76,44.85,-305.6,-94.4,-18.304,0.0,0.0,0.0,0.0,0.0258,51.382,0.044,-0.0175,100.00,138.98,0.0,6194.8,0.0,28.9919,4.0,184.98,0.0,2.36,2.36,0.00,0.000,413.5138,7520,223,1.6,0.0,1.0,0.0,0.0,95.4276,0.0,100.00,1.3
2.4,0.0,0.000,0.00,0.00,83.56,85.55,43.75,44.84,-304.4,-92.5,-18.305,0.0,0.0,0.0,0.0,0.0263,51.449,0.044,-0.0182,100.00,139.14,0.0,6201.8,0.0,28.9897,4.0,185.22,0.0,2.41,2.41,0.00,0.000,413.5138,7520,223,1.6,0.0,1.0,0.0,0.0,95.4276,0.0,100.00,1.3
2.45,0.0,0.000,0.00,0.00,83.52,85.52,43.75,44.84,-303.0,-90.4,-18.304,0.0,0.0,0.0,0.0,0.0269,51.528,0.045,-0.0170,100.00,139.44,0.0,6215.3,0.0,28.9871,4.0,185.50,0.0,2.46,2.46,0.00,0.000,413.5138,7520,223,1.6,0.0,1.0,0.0,0.0,95.4276,0.0,100.00,1.3
2.5,0.0,0.000,0.00,0.00,83.48,85.48,43.74,44.83,-301.4,-87.8,-18.302,0.0,0.0,0.0,0.0,0.0275,51.617,0.046,-0.0106,100.00,139.63,0.0,6223.4,0.0,28.9842,4.0,185.82,0.0,2.51,2.51,0.00,0.000,413.5138,7520,223,1.6,0.0,1.0,0.0,0.0,95.4276,0.0,100.00,1.3
2.55,0.0,0.000,0.00,0.00,83.45,85.44,43.73,44.82,-300.2,-86.0,-18.299,0.0,0.0,0.0,0.0,0.028,51.682,0.044,-0.0080,100.00,139.85,0.0,6233.4,0.0,28.9820,4.0,186.06,0.0,2.56,2.56,0.00,0.000,413.5138,7520,223,1.6,0.0,1.0,0.0,0.0,95.4276,0.0,100.00,1.3
2.6,0.0,0.000,0.00,0.00,83.42,85.41,43.73,44.82,-298.9,-83.8,-18.296,0.0,0.0,0.0,0.0,0.0285,51.761,0.040,-0.0002,100.00,140.13,0.0,6245.7,0.0,28.9794,4.0,186.34,0.0,2.61,2.61,0.00,0.000,413.5138,7520,223,1.6,0.0,1.0,0.0,0.0,95.4276,0.0,100.00,1.3
2.65,0.0,0.000,0.00,0.00,83.38,85.37,43.72,44.81,-297.2,-81.2,-18.294,0.0,0.0,0.0,0.0,0.0292,51.848,0.039,0.0131,100.00,140.38,0.0,6256.8,0.0,28.9764,4.0,186.65,0.0,2.66,2.66,0.00,0.000,413.5138,7520,223,1.6,0.0,1.0,0.0,0.0,95.4276,0.0,100.00,1.3
2.7,0.0,0.000,0.00,0.00,83.35,85.34,43.72,44.81,-296.1,-79.4,-18.294,0.0,0.0,0.0,0.0,0.0297,51.913,0.038,0.0107,100.00,140.53,0.0,6263.8,0.0,28.9742,4.0,186.89,0.0,2.71,2.71,0.00,0.000,413.5138,7520,223,1.6,0.0,1.0,0.0,0.0,95.4276,0.0,100.00,1.3
2.75,0.0,0.000,0.00,0.00,83.31,85.30,43.71,44.80,-294.7,-77.2,-18.297,0.0,0.0,0.0,0.0,0.0302,51.991,0.041,0.0220,100.00,140.67,0.0,6269.9,0.0,28.9716,4.0,187.17,0.0,2.76,2.76,0.00,0.000,413.5138,7520,223,1.6,0.0,1.0,0.0,0.0,95.4276,0.0,100.00,1.3
2.8,0.0,0.000,0.00,0.00,83.27,85.26,43.70,44.79,-293.3,-75.0,-18.300,0.0,0.0,0.0,0.0,0.0308,52.067,0.044,0.0085,100.00,140.91,0.0,6281.0,0.0,28.9689,4.0,187.44,0.0,2.81,2.81,0.00,0.000,413.5138,7520,223,1.6,0.0,1.0,0.0,0.0,95.4276,0.0,100.00,1.3
2.85,0.0,0.000,0.00,0.00,83.24,85.22,43.69,44.78,-291.9,-72.8,-18.302,0.0,0.0,0.0,0.0,0.0314,52.142,0.050,0.0113,100.00,140.77,0.0,6274.4,0.0,28.9664,4.0,187.71,0.0,2.86,2.86,0.00,0.000,413.5138,7520,223,1.6,0.0,1.0,0.0,0.0,95.4276,0.0,100.00,1.3
2.9,0.0,0.000,0.00,0.00,83.20,85.19,43.69,44.78,-290.5,-70.6,-18.302,0.0,0.0,0.0,0.0,0.0319,52.216,0.053,-0.0135,100.00,141.15,0.0,6291.4,0.0,28.9638,4.0,187.98,0.0,2.91,2.91,0.00,0.000,413.5138,7520,223,1.6,0.0,1.0,0.0,0.0,95.4276,0.0,100.00,1.3
2.95,0.0,0.000,0.00,0.00,83.17,85.15,43.69,44.77,-289.1,-68.4,-18.301,0.0,0.0,0.0,0.0,0.0325,52.290,0.054,-0.0232,100.00,141.43,0.0,6303.8,0.0,28.9611,4.0,188.25,0.0,2.96,2.96,0.00,0.000,413.5138,7520,223,1.6,0.0,1.0,0.0,0.0,95.4276,0.0,100.00,1.3
3.0,0.0,0.000,0.00,0.00,83.13,85.11,43.67,44.76,-287.6,-66.2,-18.300,0.0,0.0,0.0,0.0,0.0331,52.363,0.052,-0.0227,100.00,141.57,0.0,6310.1,0.0,28.9585,4.0,188.51,0.0,3.01,3.01,0.00,0.000,413.5138,7520,223,1.6,0.0,1.0,0.0,0.0,95.4276,0.0,100.00,1.3
3.05,0.0,0.000,0.00,0.00,83.10,85.08,43.67,44.75,-286.2,-64.0,-18.300,0.0,0.0,0.0,0.0,0.0337,52.435,0.050,-0.0190,100.00,141.95,0.0,6327.3,0.0,28.9560,4.0,188.76,0.0,3.06,3.06,0.00,0.000,413.5138,7520,223,1.6,0.0,1.0,0.0,0.0,95.4276,0.0,100.00,1.3
3.1,0.0,0.000,0.00,0.00,83.06,85.04,43.66,44.75,-284.8,-61.7,-18.300,0.0,0.0,0.0,0.0,0.0342,52.511,0.048,-0.0013,100.00,141.97,0.0,6328.0,0.0,28.9533,4.0,189.04,0.0,3.11,3.11,0.00,0.000,413.5138,7520,223,1.6,0.0,1.0,0.0,0.0,95.4276,0.0,100.00,1.3
3.15,0.0,0.000,0.00,0.00,83.02,85.00,43.66,44.75,-283.4,-59.5,-18.302,0.0,0.0,0.0,0.0,0.0348,52.584,0.044,-0.0056,100.00,142.34,0.0,6344.5,0.0,28.9506,4.0,189.30,0.0,3.16,3.16,0.00,0.000,413.5138,7520,223,1.6,0.0,1.0,0.0,0.0,95.4276,0.0,100.00,1.3
3.2,0.0,0.000,0.00,0.00,82.99,84.97,43.65,44.73,-282.0,-57.3,-18.305,0.0,0.0,0.0,0.0,0.0354,52.654,0.044,0.0025,100.00,142.28,0.0,6341.9,0.0,28.9481,4.0,189.56,0.0,3.21,3.21,0.00,0.000,413.5138,7520,223,1.6,0.0,1.0,0.0,0.0,95.4276,0.0,100.00,1.3
3.25,0.0,0.000,0.00,0.00,82.95,84.93,43.65,44.73,-280.6,-55.1,-18.305,0.0,0.0,0.0,0.0,0.036,52.727,0.046,0.0003,100.00,142.32,0.0,6343.4,0.0,28.9454,4.0,189.82,0.0,3.26,3.26,0.00,0.000,413.5138,7520,223,1.6,0.0,1.0,0.0,0.0,95.4276,0.0,100.00,1.3
3.3,0.0,0.000,0.00,0.00,82.92,84.89,43.64,44.72,-279.2,-52.9,-18.303,0.0,0.0,0.0,0.0,0.0365,52.799,0.047,-0.0124,100.00,142.51,0.0,6351.7,0.0,28.9427,4.0,190.08,0.0,3.31,3.31,0.00,0.000,413.5138,7520,223,1.6,0.0,1.0,0.0,0.0,95.4276,0.0,100.00,1.3
3.35,0.0,0.000,0.00,0.00,82.88,84.86,43.63,44.72,-277.7,-50.6,-18.299,0.0,0.0,0.0,0.0,0.0371,52.865,0.048,-0.0208,100.00,142.76,0.0,6363.4,0.0,28.9402,4.0,190.32,0.0,3.36,3.36,0.00,0.000,413.5138,7520,223,1.6,0.0,1.0,0.0,0.0,95.4276,0.0,100.00,1.3
3.4,0.0,0.000,0.00,0.00,82.85,84.82,43.63,44.71,-276.3,-48.4,-18.293,0.0,0.0,0.0,0.0,0.0377,52.935,0.050,-0.0308,100.00,143.15,0.0,6380.3,0.0,28.9375,4.0,190.57,0.0,3.41,3.41,0.00,0.000,413.5138,7520,223,1.6,0.0,1.0,0.0,0.0,95.4276,0.0,100.00,1.3
3.45,0.0,0.000,0.00,0.00,82.81,84.78,43.62,44.70,-274.9,-46.2,-18.288,0.0,0.0,0.0,0.0,0.0383,53.005,0.054,-0.0147,100.00,143.38,0.0,6391.0,0.0,28.9348,4.0,190.82,0.0,3.46,3.46,0.00,0.000,413.5138,7520,223,1.6,0.0,1.0,0.0,0.1,95.4276,0.0,100.00,1.3
3.5,0.0,0.000,0.00,0.00,82.77,84.75,43.61,44.69,-273.5,-43.9,-18.286,0.0,0.0,0.0,0.0,0.0388,53.072,0.056,-0.0028,100.00,143.54,0.0,6397.8,0.0,28.9323,4.0,191.06,0.0,3.51,3.51,0.00,0.000,413.5138,7520,223,1.6,0.0,1.0,0.0,0.0,95.4276,0.0,100.00,1.3
3.55,0.0,0.000,0.00,0.00,82.74,84.71,43.60,44.69,-272.1,-41.7,-18.285,0.0,0.0,0.0,0.0,0.0394,53.143,0.056,0.0095,100.00,143.63,0.0,6401.8,0.0,28.9296,4.0,191.31,0.0,3.56,3.56,0.00,0.000,413.5138,7520,223,1.6,0.0,1.0,0.0,0.0,95.4276,0.0,100.00,1.3
