Time (s),ABS Active,Best Lap Delta (s),Best Lap Time (s),Brake Pos (%),Brake Temp FL (C),Brake Temp FR (C),Brake Temp RL (C),Brake Temp RR (C),Car Coord X (m),Car Coord Y (m),Car Coord Z (m),Car Damage Front,Car Damage Left,Car Damage Rear,Car Damage Right,Car Pos Norm,Chassis Velocity X (m/s),Chassis Velocity Y (m/s),Chassis Velocity Z (m/s),Clutch Pos (%),Drive Train Speed (rad/s),Engine Limiter,Engine RPM (rpm),Flags,Fuel Level (l),Gear,Ground Speed (km/h),Lap Invalidated,Lap Time (s),Lap Time2 (s),Last Lap Time (s),Last Sector Time (s),Max Power (hp),Max RPM (rpm),Max Torque (N.m),Max Turbo Boost,Num Tires Off Track,Position,Session Lap Count,Steering Angle (deg),Surface Grip (%),TC Active,Throttle Pos (%),Turbo Boost
0.0,0.0,0.000,0.000,0.00,73.61,72.40,51.55,51.55,135.55,-390.93,-7.456,0.0,0.0,0.0,0.0,0.001,47.757,-0.066,0.2109,100.00,175.21,0.0,9565,0.0,17.674,5.0,171.93,0.0,0.00,0.00,0.00,0.000,140.26460,10500,119,0.0,0.0,1.0,0.0,-2.01,100,0.0,100.00,0.0
0.05,0.0,0.000,0.000,0.00,73.53,72.33,51.53,51.53,133.07,-391.92,-7.402,0.0,0.0,0.0,0.0,0.0024,47.798,0.047,0.1873,100.00,175.45,0.0,9578,0.0,17.673,5.0,172.07,0.0,0.06,0.06,0.00,0.000,140.26460,10500,119,0.0,0.0,1.0,0.0,0.09,100,0.0,100.00,0.0
0.1,0.0,0.000,0.000,0.00,73.46,72.27,51.52,51.52,130.92,-392.78,-7.354,0.0,0.0,0.0,0.0,0.0035,47.846,0.148,0.1977,100.00,175.26,0.0,9567,0.0,17.672,5.0,172.25,0.0,0.10,0.10,0.00,0.000,140.26460,10500,119,0.0,0.0,1.0,0.0,2.49,100,0.0,100.00,0.0
0.15,0.0,0.000,0.000,0.00,73.40,72.21,51.51,51.51,128.87,-393.60,-7.309,0.0,0.0,0.0,0.0,0.0047,47.877,0.205,0.1802,100.00,175.95,0.0,9605,0.0,17.671,5.0,172.36,0.0,0.15,0.15,0.00,0.000,140.26460,10500,119,0.0,0.0,1.0,0.0,2.49,100,0.0,100.00,0.0
0.2,0.0,0.000,0.000,0.00,73.33,72.13,51.49,51.49,126.32,-394.61,-7.256,0.0,0.0,0.0,0.0,0.0062,47.925,0.223,0.1796,100.00,176.10,0.0,9613,0.0,17.670,5.0,172.53,0.0,0.21,0.21,0.00,0.000,140.26460,10500,119,0.0,0.0,1.0,0.0,2.27,100,0.0,100.00,0.0
0.25,0.0,0.000,0.000,0.00,73.26,72.07,51.48,51.48,124.17,-395.47,-7.212,0.0,0.0,0.0,0.0,0.0074,47.965,0.205,0.1718,100.00,175.85,0.0,9599,0.0,17.669,5.0,172.67,0.0,0.26,0.26,0.00,0.000,140.26460,10500,119,0.0,0.0,1.0,0.0,1.66,100,0.0,100.00,0.0
0.3,0.0,0.000,0.000,0.00,73.20,72.01,51.47,51.47,122.04,-396.31,-7.165,0.0,0.0,0.0,0.0,0.0086,48.010,0.163,0.1736,100.00,175.67,0.0,9589,0.0,17.668,5.0,172.84,0.0,0.31,0.31,0.00,0.000,140.26460,10500,119,0.0,0.0,1.0,0.0,1.61,100,0.0,100.00,0.0
0.35,0.0,0.000,0.000,0.00,73.14,71.95,51.46,51.46,119.93,-397.15,-7.114,0.0,0.0,0.0,0.0,0.0098,48.044,0.115,0.1854,100.00,175.68,0.0,9590,0.0,17.667,5.0,172.96,0.0,0.35,0.35,0.00,0.000,140.26460,10500,119,0.0,0.0,1.0,0.0,1.61,100,0.0,100.00,0.0
0.4,0.0,0.000,0.000,0.00,73.06,71.88,51.44,51.44,117.48,-398.12,-7.047,0.0,0.0,0.0,0.0,0.0111,48.089,0.061,0.2043,100.00,175.70,0.0,9591,0.0,17.666,5.0,173.12,0.0,0.41,0.41,0.00,0.000,140.26460,10500,119,0.0,0.0,1.0,0.0,1.61,100,0.0,100.00,0.0
0.45,0.0,0.000,0.000,0.00,73.00,71.82,51.43,51.43,115.40,-398.94,-6.986,0.0,0.0,0.0,0.0,0.0123,48.116,0.018,0.2172,100.00,175.96,0.0,9605,0.0,17.665,5.0,173.22,0.0,0.45,0.45,0.00,0.000,140.26460,10500,119,0.0,0.0,1.0,0.0,0.48,100,0.0,100.00,0.0
0.5,0.0,0.000,0.000,0.00,72.93,71.75,51.42,51.42,112.88,-399.93,-6.910,0.0,0.0,0.0,0.0,0.0137,48.145,-0.028,0.1914,100.00,177.03,0.0,9664,0.0,17.664,5.0,173.32,0.0,0.51,0.51,0.00,0.000,140.26460,10500,119,0.0,0.0,1.0,0.0,-1.44,100,0.0,100.00,0.0
0.55,0.0,0.000,0.000,0.00,72.87,71.68,51.41,51.41,110.80,-400.74,-6.849,0.0,0.0,0.0,0.0,0.0149,48.190,-0.026,0.1989,100.00,176.47,0.0,9633,0.0,17.663,5.0,173.49,0.0,0.56,0.56,0.00,0.000,140.26460,10500,119,0.0,0.0,1.0,0.0,-1.87,100,0.0,100.00,0.0
0.6,0.0,0.000,0.000,0.00,72.81,71.63,51.39,51.39,108.78,-401.53,-6.789,0.0,0.0,0.0,0.0,0.016,48.223,0.010,0.1912,100.00,176.50,0.0,9635,0.0,17.662,5.0,173.60,0.0,0.60,0.60,0.00,0.000,140.26460,10500,119,0.0,0.0,1.0,0.0,-1.70,100,0.0,100.00,0.0
0.65,0.0,0.000,0.000,0.00,72.73,71.56,51.38,51.38,106.30,-402.50,-6.713,0.0,0.0,0.0,0.0,0.0174,48.258,0.078,0.1821,100.00,176.61,0.0,9641,0.0,17.661,5.0,173.73,0.0,0.66,0.66,0.00,0.000,140.26460,10500,119,0.0,0.0,1.0,0.0,-1.40,100,0.0,100.00,0.0
0.7,0.0,0.000,0.000,0.00,72.66,71.49,51.37,51.37,103.85,-403.45,-6.636,0.0,0.0,0.0,0.0,0.0187,48.296,0.158,0.1915,100.00,176.60,0.0,9640,0.0,17.660,5.0,173.87,0.0,0.71,0.71,0.00,0.000,140.26460,10500,119,0.0,0.0,1.0,0.0,-1.00,100,0.0,100.00,0.0
0.75,0.0,0.000,0.000,0.00,72.60,71.42,51.36,51.36,101.77,-404.26,-6.567,0.0,0.0,0.0,0.0,0.0199,48.322,0.226,0.1864,100.00,176.85,0.0,9654,0.0,17.659,5.0,173.96,0.0,0.76,0.76,0.00,0.000,140.26460,10500,119,0.0,0.0,1.0,0.0,-0.92,100,0.0,100.00,0.0
0.8,0.0,0.000,0.000,0.00,72.54,71.37,51.34,51.34,99.73,-405.05,-6.499,0.0,0.0,0.0,0.0,0.0211,48.351,0.280,0.1832,100.00,177.13,0.0,9669,0.0,17.658,5.0,174.07,0.0,0.80,0.80,0.00,0.000,140.26460,10500,119,0.0,0.0,1.0,0.0,-0.92,100,0.0,100.00,0.0
0.85,0.0,0.000,0.000,0.00,72.47,71.30,51.33,51.33,97.28,-405.99,-6.418,0.0,0.0,0.0,0.0,0.0224,48.383,0.341,0.1884,100.00,177.25,0.0,9676,0.0,17.657,5.0,174.18,0.0,0.86,0.86,0.00,0.000,140.26460,10500,119,0.0,0.0,1.0,0.0,-0.92,100,0.0,100.00,0.0
0.9,0.0,0.000,0.000,0.00,72.41,71.24,51.32,51.32,95.27,-406.77,-6.353,0.0,0.0,0.0,0.0,0.0236,48.410,0.387,0.1731,100.00,177.40,0.0,9684,0.0,17.656,5.0,174.28,0.0,0.90,0.90,0.00,0.000,140.26460,10500,119,0.0,0.0,1.0,0.0,-0.61,100,0.0,100.00,0.0
0.95,0.0,0.000,0.000,0.00,72.34,71.17,51.31,51.31,92.81,-407.73,-6.271,0.0,0.0,0.0,0.0,0.0249,48.440,0.443,0.1795,100.00,177.44,0.0,9686,0.0,17.655,5.0,174.39,0.0,0.96,0.96,0.00,0.000,140.26460,10500,119,0.0,0.0,1.0,0.0,1.22,100,0.0,100.00,0.0
1.0,0.0,0.000,0.000,0.00,72.27,71.10,51.29,51.29,90.35,-408.68,-6.187,0.0,0.0,0.0,0.0,0.0263,48.472,0.474,0.1773,100.00,177.60,0.0,9695,0.0,17.654,5.0,174.51,0.0,1.01,1.01,0.00,0.000,140.26460,10500,119,0.0,0.0,1.0,0.0,4.27,100,0.0,100.00,0.0
1.05,0.0,0.000,0.000,0.00,72.21,71.04,51.28,51.28,88.33,-409.46,-6.117,0.0,0.0,0.0,0.0,0.0274,48.499,0.461,0.1840,100.00,177.44,0.0,9686,0.0,17.653,5.0,174.61,0.0,1.06,1.06,0.00,0.000,140.26460,10500,119,0.0,0.0,1.0,0.0,6.58,100,0.0,100.00,0.0
1.1,0.0,0.000,0.000,0.00,72.13,70.97,51.27,51.27,85.72,-410.47,-6.018,0.0,0.0,0.0,0.0,0.0289,48.537,0.354,0.2180,100.00,176.89,0.0,9656,0.0,17.652,5.0,174.74,0.0,1.11,1.11,0.00,0.000,140.26460,10500,119,0.0,0.0,1.0,0.0,6.63,100,0.0,100.00,0.0
1.15,0.0,0.000,0.000,0.00,72.08,70.92,51.26,51.26,83.79,-411.21,-5.938,0.0,0.0,0.0,0.0,0.0299,48.563,0.215,0.2222,100.00,177.20,0.0,9673,0.0,17.651,5.0,174.83,0.0,1.16,1.16,0.00,0.000,140.26460,10500,119,0.0,0.0,1.0,0.0,5.01,100,0.0,100.00,0.0
1.2,0.0,0.000,0.000,0.00,72.01,70.85,51.24,51.24,81.38,-412.13,-5.837,0.0,0.0,0.0,0.0,0.0313,48.581,0.017,0.2201,100.00,178.02,0.0,9718,0.0,17.650,5.0,174.89,0.0,1.21,1.21,0.00,0.000,140.26460,10500,119,0.0,0.0,1.0,0.0,2.40,100,0.0,100.00,0.0
1.25,0.0,0.000,0.000,0.00,71.95,70.79,51.23,51.23,79.36,-412.90,-5.755,0.0,0.0,0.0,0.0,0.0324,48.602,-0.131,0.2056,100.00,178.25,0.0,9730,0.0,17.649,5.0,174.97,0.0,1.25,1.25,0.00,0.000,140.26460,10500,119,0.0,0.0,1.0,0.0,0.39,100,0.0,100.00,0.0
1.3,0.0,0.000,0.000,0.00,71.88,70.72,51.22,51.22,76.90,-413.83,-5.659,0.0,0.0,0.0,0.0,0.0338,48.624,-0.257,0.1591,100.00,178.61,0.0,9750,0.0,17.648,5.0,175.05,0.0,1.31,1.31,0.00,0.000,140.26460,10500,119,0.0,0.0,1.0,0.0,-0.39,100,0.0,100.00,0.0
1.35,0.0,0.000,0.000,0.00,71.82,70.66,51.21,51.21,74.83,-414.61,-5.581,0.0,0.0,0.0,0.0,0.035,48.651,-0.318,0.1431,100.00,178.60,0.0,9749,0.0,17.647,5.0,175.15,0.0,1.35,1.35,0.00,0.000,140.26460,10500,119,0.0,0.0,1.0,0.0,-0.92,100,0.0,100.00,0.0
1.4,0.0,0.000,0.000,0.00,71.75,70.59,51.19,51.19,72.43,-415.51,-5.494,0.0,0.0,0.0,0.0,0.0363,48.678,-0.345,0.1372,100.00,178.81,0.0,9761,0.0,17.646,5.0,175.24,0.0,1.41,1.41,0.00,0.000,140.26460,10500,119,0.0,0.0,1.0,0.0,-1.44,100,0.0,100.00,0.0
1.45,0.0,0.000,0.000,0.00,71.68,70.53,51.18,51.18,69.96,-416.43,-5.411,0.0,0.0,0.0,0.0,0.0377,48.703,-0.328,0.1303,100.00,179.20,0.0,9782,0.0,17.645,5.0,175.34,0.0,1.46,1.46,0.00,0.000,140.26460,10500,119,0.0,0.0,1.0,0.0,-1.48,100,0.0,100.00,0.0
1.5,0.0,0.000,0.000,0.00,71.62,70.47,51.17,51.17,67.87,-417.20,-5.349,0.0,0.0,0.0,0.0,0.0388,48.710,-0.293,0.0917,100.00,180.63,0.0,9860,0.0,17.644,5.0,175.36,0.0,1.51,1.51,0.00,0.000,140.26460,10500,119,0.0,0.0,1.0,0.0,-1.48,100,0.0,100.00,0.0
1.55,0.0,0.000,0.000,0.00,71.55,70.40,51.15,51.15,65.40,-418.12,-5.288,0.0,0.0,0.0,0.0,0.0402,48.740,-0.232,0.0519,100.00,180.75,0.0,9867,0.0,17.643,5.0,175.46,0.0,1.56,1.56,0.00,0.000,140.26460,10500,119,0.0,0.0,1.0,0.0,-1.48,100,0.0,100.00,0.0
1.6,0.0,0.000,0.000,0.00,71.48,70.33,51.14,51.14,62.98,-419.00,-5.234,0.0,0.0,0.0,0.0,0.0416,48.794,-0.147,0.0761,100.00,178.91,0.0,9766,0.0,17.642,5.0,175.66,0.0,1.61,1.61,0.00,0.000,140.26460,10500,119,0.0,0.0,1.0,0.0,-1.22,100,0.0,100.00,0.0
1.65,0.0,0.000,0.000,0.00,71.42,70.27,51.13,51.13,60.91,-419.76,-5.184,0.0,0.0,0.0,0.0,0.0427,48.833,-0.056,0.1054,100.00,178.36,0.0,9737,0.0,17.641,5.0,175.80,0.0,1.66,1.66,0.00,0.000,140.26460,10500,119,0.0,0.0,1.0,0.0,-1.09,100,0.0,100.00,0.0
1.7,0.0,0.000,0.000,0.00,71.36,70.22,51.12,51.12,58.79,-420.53,-5.133,0.0,0.0,0.0,0.0,0.0439,48.858,0.029,0.1291,100.00,178.85,0.0,9763,0.0,17.640,5.0,175.89,0.0,1.70,1.70,0.00,0.000,140.26460,10500,119,0.0,0.0,1.0,0.0,-0.52,100,0.0,100.00,0.0
1.75,0.0,0.000,0.000,0.00,71.29,70.15,51.10,51.10,56.32,-421.42,-5.078,0.0,0.0,0.0,0.0,0.0453,48.874,0.125,0.1354,100.00,179.97,0.0,9825,0.0,17.639,5.0,175.95,0.0,1.76,1.76,0.00,0.000,140.26460,10500,119,0.0,0.0,1.0,0.0,0.61,100,0.0,100.00,0.0
1.8,0.0,0.000,0.000,0.00,71.22,70.08,51.09,51.09,53.93,-422.29,-5.034,0.0,0.0,0.0,0.0,0.0466,48.905,0.210,0.1262,100.00,180.17,0.0,9835,0.0,17.638,5.0,176.06,0.0,1.81,1.81,0.00,0.000,140.26460,10500,119,0.0,0.0,1.0,0.0,1.87,100,0.0,100.00,0.0
1.85,0.0,0.000,0.000,0.00,71.17,70.03,51.08,51.08,51.87,-423.03,-5.002,0.0,0.0,0.0,0.0,0.0477,48.930,0.263,0.0903,100.00,180.37,0.0,9846,0.0,17.637,5.0,176.15,0.0,1.85,1.85,0.00,0.000,140.26460,10500,119,0.0,0.0,1.0,0.0,3.62,100,0.0,100.00,0.0
1.9,0.0,0.000,0.000,0.00,71.09,69.96,51.06,51.06,49.37,-423.93,-4.963,0.0,0.0,0.0,0.0,0.0491,48.984,0.280,0.1381,100.00,178.98,0.0,9770,0.0,17.636,5.0,176.35,0.0,1.91,1.91,0.00,0.000,140.26460,10500,119,0.0,0.0,1.0,0.0,5.06,100,0.0,100.00,0.0
1.95,0.0,0.000,0.000,0.00,71.03,69.90,51.05,51.05,47.28,-424.68,-4.930,0.0,0.0,0.0,0.0,0.0502,49.011,0.232,0.1397,100.00,179.51,0.0,9799,0.0,17.635,5.0,176.44,0.0,1.95,1.95,0.00,0.000,140.26460,10500,119,0.0,0.0,1.0,0.0,5.19,100,0.0,100.00,0.0
2.0,0.0,0.000,0.000,0.00,70.97,69.84,51.04,51.04,44.84,-425.56,-4.896,0.0,0.0,0.0,0.0,0.0516,49.032,0.136,0.1303,100.00,180.58,0.0,9858,0.0,17.634,5.0,176.52,0.0,2.01,2.01,0.00,0.000,140.26460,10500,119,0.0,0.0,1.0,0.0,5.19,100,0.0,100.00,0.0
2.05,0.0,0.000,0.000,0.00,70.90,69.77,51.03,51.03,42.41,-426.43,-4.871,0.0,0.0,0.0,0.0,0.053,49.068,0.026,0.1069,100.00,180.43,0.0,9849,0.0,17.633,5.0,176.65,0.0,2.06,2.06,0.00,0.000,140.26460,10500,119,0.0,0.0,1.0,0.0,5.32,100,0.0,100.00,0.0
2.1,0.0,0.000,0.000,0.00,70.84,69.71,51.02,51.02,40.38,-427.15,-4.853,0.0,0.0,0.0,0.0,0.0541,49.113,-0.069,0.1280,100.00,179.75,0.0,9812,0.0,17.632,5.0,176.81,0.0,2.10,2.10,0.00,0.000,140.26460,10500,119,0.0,0.0,1.0,0.0,6.15,100,0.0,100.00,0.0
2.15,0.0,0.000,0.000,0.00,70.78,69.65,51.00,51.00,37.89,-428.03,-4.829,0.0,0.0,0.0,0.0,0.0555,49.134,-0.205,0.1116,100.00,179.67,0.0,9808,0.0,17.631,5.0,176.88,0.0,2.16,2.16,0.00,0.000,140.26460,10500,119,0.0,0.0,1.0,0.0,8.33,100,0.0,100.00,0.0
2.2,0.0,0.000,0.000,0.00,70.71,69.58,50.99,50.99,35.37,-428.91,-4.797,0.0,0.0,0.0,0.0,0.0568,49.183,-0.369,0.1421,100.00,179.13,0.0,9778,0.0,17.630,5.0,177.06,0.0,2.21,2.21,0.00,0.000,140.26460,10500,119,0.0,0.0,1.0,0.0,10.16,100,0.0,100.00,0.0
2.25,0.0,0.000,0.000,0.00,70.65,69.52,50.98,50.98,33.34,-429.61,-4.768,0.0,0.0,0.0,0.0,0.058,49.190,-0.546,0.1385,100.00,180.16,0.0,9835,0.0,17.629,5.0,177.10,0.0,2.26,2.26,0.00,0.000,140.26460,10500,119,0.0,0.0,1.0,0.0,11.07,100,0.0,88.28,0.0
2.3,0.0,0.000,0.000,0.00,70.58,69.46,50.96,50.96,30.87,-430.45,-4.736,0.0,0.0,0.0,0.0,0.0593,49.188,-0.763,0.1341,100.00,177.00,0.0,9662,0.0,17.628,5.0,177.10,0.0,2.31,2.31,0.00,0.000,140.26460,10500,119,0.0,0.0,1.0,0.0,11.16,100,0.0,28.97,0.0
2.35,0.0,0.000,0.000,0.00,70.52,69.40,50.95,50.95,28.75,-431.16,-4.710,0.0,0.0,0.0,0.0,0.0605,49.089,-0.959,0.0847,100.00,173.50,0.0,9471,0.0,17.628,5.0,176.76,0.0,2.35,2.35,0.00,0.000,140.26460,10500,119,0.0,0.0,1.0,0.0,10.25,100,0.0,0.00,0.0
2.4,0.0,0.000,0.000,0.00,70.45,69.33,50.94,50.94,26.24,-431.99,-4.683,0.0,0.0,0.0,0.0,0.0619,48.922,-1.166,-0.0791,100.00,172.17,0.0,9399,0.0,17.628,5.0,176.17,0.0,2.41,2.41,0.00,0.000,140.26460,10500,119,0.0,0.0,1.0,0.0,8.94,100,0.0,0.00,0.0
2.45,0.0,0.000,0.000,0.00,70.40,69.28,50.93,50.93,24.15,-432.67,-4.662,0.0,0.0,0.0,0.0,0.0631,48.770,-1.331,-0.1801,100.00,171.60,0.0,9367,0.0,17.628,5.0,175.64,0.0,2.45,2.45,0.00,0.000,140.26460,10500,119,0.0,0.0,1.0,0.0,7.76,100,0.0,0.00,0.0
2.5,0.0,0.000,0.000,0.00,70.33,69.21,50.91,50.91,21.63,-433.47,-4.644,0.0,0.0,0.0,0.0,0.0644,48.591,-1.514,-0.2614,100.00,170.84,0.0,9326,0.0,17.628,5.0,175.01,0.0,2.51,2.51,0.00,0.000,140.26460,10500,119,0.0,0.0,1.0,0.0,6.54,100,0.0,0.00,0.0
2.55,0.0,0.000,0.000,2.21,70.30,69.18,50.92,50.92,19.48,-434.14,-4.632,0.0,0.0,0.0,0.0,0.0656,48.437,-1.622,-0.3083,100.00,170.36,0.0,9300,0.0,17.628,5.0,174.47,0.0,2.55,2.55,0.00,0.000,140.26460,10500,119,0.0,0.0,1.0,0.0,6.45,100,0.0,0.00,0.0
2.6,0.0,0.000,0.000,77.58,75.27,74.09,53.00,53.00,16.92,-434.92,-4.619,0.0,0.0,0.0,0.0,0.067,48.128,-1.703,-0.3402,100.00,167.17,0.0,9125,0.0,17.628,5.0,173.37,0.0,2.61,2.61,0.00,0.000,140.26460,10500,119,0.0,0.0,1.0,0.0,5.41,100,0.0,0.00,0.0
2.65,0.0,0.000,0.000,83.85,81.82,80.42,55.76,55.76,14.76,-435.56,-4.609,0.0,0.0,0.0,0.0,0.0681,47.722,-1.704,-0.5317,100.00,164.29,0.0,8968,0.0,17.628,5.0,171.92,0.0,2.66,2.66,0.00,0.000,140.26460,10500,119,0.0,0.0,1.0,0.0,2.79,100,0.0,0.00,0.0
2.7,0.0,0.000,0.000,100.00,89.77,88.12,59.10,59.10,12.22,-436.30,-4.600,0.0,0.0,0.0,0.0,0.0695,47.152,-1.702,-0.8248,100.00,160.64,0.0,8769,0.0,17.628,5.0,169.88,0.0,2.71,2.71,0.00,0.000,140.26460,10500,119,0.0,0.0,1.0,0.0,0.74,100,0.0,0.00,0.0
2.75,0.0,0.000,0.000,100.00,97.26,95.30,62.21,62.21,10.15,-436.89,-4.593,0.0,0.0,0.0,0.0,0.0706,46.640,-1.681,-0.9890,100.00,158.38,0.0,8646,0.0,17.628,5.0,168.05,0.0,2.76,2.76,0.00,0.000,140.26460,10500,119,0.0,0.0,1.0,0.0,0.65,100,0.0,0.00,0.0
2.8,0.0,0.000,0.000,100.00,105.13,102.95,65.50,65.50,8.01,-437.49,-4.585,0.0,0.0,0.0,0.0,0.0718,46.129,-1.592,-1.0804,100.00,156.35,0.0,8535,0.0,17.628,5.0,166.21,0.0,2.80,2.80,0.00,0.000,140.26460,10500,119,0.0,0.0,1.0,0.0,0.70,100,0.0,0.00,0.0
2.85,0.0,0.000,0.000,100.00,112.87,110.58,68.73,68.73,5.91,-438.07,-4.582,0.0,0.0,0.0,0.0,0.0729,45.644,-1.490,-1.0899,100.00,153.25,0.0,8365,0.0,17.628,5.0,164.45,0.0,2.85,2.85,0.00,0.000,140.26460,10500,119,0.0,0.0,1.0,0.0,0.48,100,0.0,0.00,0.0
2.9,0.0,0.000,0.000,100.00,121.89,119.62,72.50,72.50,3.43,-438.74,-4.583,0.0,0.0,0.0,0.0,0.0743,45.055,-1.314,-1.0655,100.00,150.64,0.0,8223,0.0,17.628,5.0,162.31,0.0,2.91,2.91,0.00,0.000,140.26460,10500,119,0.0,0.0,1.0,0.0,0.48,100,0.0,0.00,0.0
2.95,0.0,0.000,0.000,100.00,129.35,127.13,75.64,75.64,1.40,-439.28,-4.590,0.0,0.0,0.0,0.0,0.0753,44.580,-1.149,-1.0630,100.00,148.19,0.0,8090,0.0,17.628,5.0,160.59,0.0,2.95,2.95,0.00,0.000,140.26460,10500,119,0.0,0.0,1.0,0.0,0.61,100,0.0,0.00,0.0
3.0,1.0,0.000,0.000,100.00,136.83,134.55,78.74,78.74,-0.67,-439.82,-4.601,0.0,0.0,0.0,0.0,0.0765,44.044,-0.964,-1.0244,100.00,147.87,0.0,8072,0.0,17.628,5.0,158.64,0.0,3.00,3.00,0.00,0.000,140.26460,10500,119,0.0,0.0,1.0,0.0,1.22,100,0.0,0.00,0.0
3.05,0.0,0.000,0.000,100.00,144.34,142.04,81.83,81.83,-2.73,-440.35,-4.616,0.0,0.0,0.0,0.0,0.0776,43.566,-0.732,-1.0821,100.00,143.85,0.0,7853,0.0,17.628,5.0,156.91,0.0,3.05,3.05,0.00,0.000,140.26460,10500,119,0.0,0.0,1.0,0.0,2.05,100,0.0,0.00,0.0
3.1,0.0,0.000,0.000,100.00,153.18,150.81,85.40,85.40,-5.17,-440.97,-4.641,0.0,0.0,0.0,0.0,0.0789,42.971,-0.522,-0.9366,100.00,143.96,0.0,7859,0.0,17.628,5.0,154.74,0.0,3.11,3.11,0.00,0.000,140.26460,10500,119,0.0,0.0,1.0,0.0,4.58,100,0.0,0.00,0.0
3.15,0.0,0.000,0.000,100.00,160.55,158.03,88.42,88.42,-7.12,-441.46,-4.665,0.0,0.0,0.0,0.0,0.08,42.541,-0.352,-0.9620,100.00,140.42,0.0,7665,0.0,17.628,5.0,153.19,0.0,3.16,3.16,0.00,0.000,140.26460,10500,119,0.0,0.0,1.0,0.0,7.67,100,0.0,0.00,0.0
3.2,0.0,0.000,0.000,100.00,168.29,165.76,91.53,91.53,-9.17,-441.98,-4.700,0.0,0.0,0.0,0.0,0.081,42.096,-0.223,-0.9321,100.00,136.79,0.0,7467,0.0,17.628,5.0,151.58,0.0,3.21,3.21,0.00,0.000,140.26460,10500,119,0.0,0.0,1.0,0.0,14.08,100,0.0,0.00,0.0
3.25,0.0,0.000,0.000,100.00,175.64,173.05,94.43,94.43,-11.17,-442.47,-4.739,0.0,0.0,0.0,0.0,0.0821,41.454,-0.169,-0.9149,100.00,138.74,0.0,7574,0.0,17.628,5.0,149.27,0.0,3.26,3.26,0.00,0.000,140.26460,10500,119,0.0,0.0,1.0,0.0,20.06,100,0.0,0.00,0.0
3.3,0.0,0.000,0.000,100.00,182.98,180.20,97.39,97.39,-13.10,-442.93,-4.771,0.0,0.0,0.0,0.0,0.0832,40.847,-0.238,-1.0147,100.00,140.11,0.0,7648,0.0,17.628,5.0,147.10,0.0,3.31,3.31,0.00,0.000,140.26460,10500,119,0.0,0.0,1.0,0.0,23.33,100,0.0,0.00,0.0
3.35,0.0,0.000,0.000,100.00,190.68,187.71,100.54,100.54,-15.01,-443.38,-4.798,0.0,0.0,0.0,0.0,0.0842,40.317,-0.415,-1.0632,100.00,138.41,0.0,7555,0.0,17.628,5.0,145.20,0.0,3.35,3.35,0.00,0.000,140.26460,10500,119,0.0,0.0,1.0,0.0,25.11,100,0.0,0.00,0.0
3.4,0.0,0.000,0.000,100.00,199.06,195.90,104.02,104.02,-17.31,-443.90,-4.828,0.0,0.0,0.0,0.0,0.0854,39.684,-0.748,-0.9931,100.00,137.32,0.0,7265,0.0,17.628,0.0,142.93,0.0,3.41,3.41,0.00,0.000,140.26460,10500,119,0.0,0.0,1.0,0.0,27.08,100,0.0,0.00,0.0
3.45,1.0,0.000,0.000,100.00,204.72,201.45,106.39,106.39,-18.85,-444.24,-4.849,0.0,0.0,0.0,0.0,0.0862,39.286,-0.975,-0.9742,100.00,135.32,0.0,7033,0.0,17.628,0.0,141.52,0.0,3.45,3.45,0.00,0.000,140.26460,10500,119,0.0,0.0,1.0,0.0,27.38,100,0.0,0.00,0.0
3.5,1.0,0.000,0.000,100.00,212.84,209.45,109.75,109.75,-21.07,-444.71,-4.882,0.0,0.0,0.0,0.0,0.0874,38.713,-1.287,-0.9188,100.00,122.31,0.0,7737,0.0,17.628,4.0,139.48,0.0,3.51,3.51,0.00,0.000,140.26460,10500,119,0.0,0.0,1.0,0.0,26.77,100,0.0,0.00,0.0
3.55,1.0,0.000,0.000,100.00,219.58,216.07,112.42,112.42,-22.84,-445.08,-4.913,0.0,0.0,0.0,0.0,0.0883,38.154,-1.556,-0.9020,100.00,125.79,0.0,7958,0.0,17.628,4.0,137.51,0.0,3.56,3.56,0.00,0.000,140.26460,10500,119,0.0,0.0,1.0,0.0,24.11,100,0.0,0.00,0.0
3.6,1.0,0.000,0.000,78.81,225.85,222.29,114.94,114.94,-24.61,-445.43,-4.946,0.0,0.0,0.0,0.0,0.0893,37.601,-1.808,-0.9450,100.00,125.48,0.0,7938,0.0,17.628,4.0,135.56,0.0,3.61,3.61,0.00,0.000,140.26460,10500,119,0.0,0.0,1.0,0.0,19.14,100,0.0,0.00,0.0
3.65,0.0,0.000,0.000,20.53,229.91,226.26,116.55,116.55,-26.72,-445.82,-4.987,0.0,0.0,0.0,0.0,0.0904,37.049,-2.081,-0.9711,100.00,127.10,0.0,8040,0.0,17.628,4.0,133.63,0.0,3.66,3.66,0.00,0.000,140.26460,10500,119,0.0,0.0,1.0,0.0,9.85,100,0.0,0.00,0.0
3.7,0.0,0.000,0.000,2.37,230.20,226.53,116.71,116.71,-28.45,-446.12,-5.021,0.0,0.0,0.0,0.0,0.0913,36.788,-2.328,-0.8559,100.00,129.22,0.0,8175,0.0,17.628,4.0,132.74,0.0,3.71,3.71,0.00,0.000,140.26460,10500,119,0.0,0.0,1.0,0.0,1.70,100,0.0,0.00,0.0
