Time (s),ABS Active,Best Lap Delta (s),Best Lap Time (s),Brake Pos (%),Brake Temp FL (C),Brake Temp FR (C),Brake Temp RL (C),Brake Temp RR (C),Car Coord X (m),Car Coord Y (m),Car Coord Z (m),Car Damage Front,Car Damage Left,Car Damage Rear,Car Damage Right,Car Pos Norm,Chassis Velocity X (m/s),Chassis Velocity Y (m/s),Chassis Velocity Z (m/s),Clutch Pos (%),Drive Train Speed (rad/s),Engine Limiter,Engine RPM (rpm),Flags,Fuel Level (l),Gear,Ground Speed (km/h),Lap Invalidated,Lap Time (s),Lap Time2 (s),Last Lap Time (s),Last Sector Time (s),Max Power (hp),Max RPM (rpm),Max Torque (N.m),Max Turbo Boost,Num Tires Off Track,Position,Session Lap Count,Steering Angle (deg),Surface Grip (%),TC Active,Throttle Pos (%),Turbo Boost
0.0,0.0,7.077,47.886,0.00,26,26,26,26,133.99,-387.78,-7.804,0.0,0.0,0.0,0.0,0.0011,60.268,0.132,-0.5394,100.000,171.37,0.0,5287.6,0.0,30,5.0,216.97,0.0,0.012,0.012,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,1.70,100,0.0,100.00,0.0
0.05,0.0,0.000,47.886,0.00,26,26,26,26,131.28,-388.91,-7.752,0.0,0.0,0.0,0.0,0.0026,60.355,0.112,-0.4921,100.000,171.61,0.0,5295.0,0.0,30,5.0,217.28,0.0,0.060,0.060,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,2.40,100,0.0,100.00,0.0
0.1,0.0,0.000,47.886,0.00,26,26,26,26,128.53,-390.04,-7.697,0.0,0.0,0.0,0.0,0.0042,60.452,0.061,-0.3894,100.000,171.61,0.0,5294.8,0.0,30,5.0,217.63,0.0,0.111,0.111,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,2.01,100,0.0,100.00,0.0
0.15,0.0,-0.003,47.886,0.00,26,26,26,26,125.11,-391.46,-7.617,0.0,0.0,0.0,0.0,0.0061,60.561,-0.005,-0.3866,100.000,171.83,0.0,5301.7,0.0,30,5.0,218.02,0.0,0.171,0.171,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,2.01,100,0.0,100.00,0.0
0.2,0.0,-0.003,47.886,0.00,26,26,26,26,122.87,-392.38,-7.560,0.0,0.0,0.0,0.0,0.0074,60.630,-0.041,-0.4395,100.000,172.15,0.0,5311.6,0.0,30,5.0,218.27,0.0,0.210,0.210,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,2.01,100,0.0,100.00,0.0
0.25,0.0,-0.006,47.886,0.00,26,26,26,26,119.93,-393.58,-7.481,0.0,0.0,0.0,0.0,0.0091,60.724,-0.078,-0.4751,100.000,172.51,0.0,5322.6,0.0,30,5.0,218.61,0.0,0.264,0.264,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,2.01,100,0.0,100.00,0.0
0.3,0.0,-0.006,47.886,0.00,26,26,26,26,117.08,-394.75,-7.400,0.0,0.0,0.0,0.0,0.0107,60.810,-0.103,-0.4977,100.000,172.92,0.0,5335.2,0.0,30,5.0,218.93,0.0,0.315,0.315,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,2.01,100,0.0,100.00,0.0
0.35,0.0,-0.009,47.886,0.00,26,26,26,26,114.27,-395.89,-7.321,0.0,0.0,0.0,0.0,0.0122,60.897,-0.115,-0.4701,100.000,173.07,0.0,5339.8,0.0,30,5.0,219.24,0.0,0.363,0.363,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,2.01,100,0.0,100.00,0.0
0.4,0.0,-0.006,47.886,0.00,26,26,26,26,111.64,-396.95,-7.248,0.0,0.0,0.0,0.0,0.0138,60.976,-0.120,-0.4802,100.000,173.67,0.0,5358.5,0.0,30,5.0,219.52,0.0,0.411,0.411,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,2.09,100,0.0,100.00,0.0
0.45,0.0,-0.009,47.886,0.00,26,26,26,26,108.42,-398.24,-7.165,0.0,0.0,0.0,0.0,0.0156,61.077,-0.120,-0.4501,100.000,173.61,0.0,5356.7,0.0,30,5.0,219.88,0.0,0.468,0.468,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,2.09,100,0.0,100.00,0.0
0.5,0.0,-0.012,47.886,0.00,26,26,26,26,105.80,-399.28,-7.096,0.0,0.0,0.0,0.0,0.017,61.154,-0.119,-0.4197,100.000,173.68,0.0,5358.7,0.0,30,5.0,220.16,0.0,0.513,0.513,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,2.09,100,0.0,100.00,0.0
0.55,0.0,-0.012,47.886,0.00,26,26,26,26,103.14,-400.33,-7.023,0.0,0.0,0.0,0.0,0.0186,61.236,-0.108,-0.3678,100.000,173.87,0.0,5364.5,0.0,30,5.0,220.45,0.0,0.561,0.561,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,2.09,100,0.0,100.00,0.0
0.6,0.0,-0.015,47.886,0.00,26,26,26,26,99.88,-401.61,-6.925,0.0,0.0,0.0,0.0,0.0211,61.334,-0.088,-0.3686,100.000,174.14,0.0,5373.0,0.0,30,5.0,220.81,0.0,0.618,0.618,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,2.09,100,0.0,100.00,0.0
0.65,0.0,-0.015,47.886,0.00,26,26,26,26,97.22,-402.65,-6.844,0.0,0.0,0.0,0.0,0.0218,61.407,-0.078,-0.4544,100.000,174.60,0.0,5387.2,0.0,30,5.0,221.07,0.0,0.663,0.663,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,2.27,100,0.0,100.00,0.0
0.7,0.0,-0.018,47.886,0.00,26,26,26,26,94.47,-403.71,-6.762,0.0,0.0,0.0,0.0,0.0234,61.485,-0.078,-0.4923,100.000,174.79,0.0,5393.1,0.0,30,5.0,221.35,0.0,0.711,0.711,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,2.75,100,0.0,100.00,0.0
0.75,0.0,-0.021,47.886,0.00,26,26,26,26,91.28,-404.94,-6.667,0.0,0.0,0.0,0.0,0.0252,61.581,-0.083,-0.4456,100.000,174.94,0.0,5397.7,0.0,30,5.0,221.70,0.0,0.768,0.768,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,4.45,100,0.0,100.00,0.0
0.8,0.0,-0.021,47.886,0.00,26,26,26,26,88.60,-405.96,-6.585,0.0,0.0,0.0,0.0,0.0266,61.655,-0.103,-0.4384,100.000,175.15,0.0,5404.2,0.0,30,5.0,221.96,0.0,0.813,0.813,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,4.75,100,0.0,100.00,0.0
0.85,0.0,-0.021,47.886,0.00,26,26,26,26,85.38,-407.18,-6.486,0.0,0.0,0.0,0.0,0.0285,61.744,-0.158,-0.4287,100.000,175.22,0.0,5406.4,0.0,30,5.0,222.29,0.0,0.870,0.870,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,2.88,100,0.0,100.00,0.0
0.9,0.0,-0.024,47.886,0.00,26,26,26,26,82.74,-408.16,-6.396,0.0,0.0,0.0,0.0,0.0299,61.817,-0.189,-0.4028,100.000,175.41,0.0,5412.1,0.0,30,5.0,222.55,0.0,0.915,0.915,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,-0.92,100,0.0,100.00,0.0
0.95,0.0,-0.024,47.886,0.00,26,26,26,26,79.99,-409.18,-6.296,0.0,0.0,0.0,0.0,0.0315,61.894,-0.162,-0.4089,100.000,175.57,0.0,5417.0,0.0,30,5.0,222.82,0.0,0.963,0.963,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,-4.88,100,0.0,100.00,0.0
1.0,0.0,-0.027,47.886,0.00,26,26,26,26,77.25,-410.19,-6.192,0.0,0.0,0.0,0.0,0.033,61.966,-0.051,-0.4879,100.000,176.20,0.0,5436.7,0.0,30,5.0,223.08,0.0,1.011,1.011,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,-5.80,100,0.0,100.00,0.0
1.05,0.0,-0.030,47.886,0.00,26,26,26,26,74.03,-411.37,-6.070,0.0,0.0,0.0,0.0,0.0348,62.049,0.140,-0.5122,100.000,176.42,0.0,5443.4,0.0,30,5.0,223.39,0.0,1.065,1.065,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,-4.88,100,0.0,100.00,0.0
1.1,0.0,-0.030,47.886,0.00,26,26,26,26,71.40,-412.34,-5.972,0.0,0.0,0.0,0.0,0.0362,62.117,0.296,-0.5125,100.000,176.79,0.0,5454.7,0.0,30,5.0,223.63,0.0,1.110,1.110,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,-4.10,100,0.0,100.00,0.0
1.15,0.0,-0.030,47.886,0.00,26,26,26,26,68.13,-413.55,-5.859,0.0,0.0,0.0,0.0,0.0381,62.201,0.448,-0.4905,100.000,177.56,0.0,5478.6,0.0,30,5.0,223.94,0.0,1.167,1.167,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,-2.83,100,0.0,100.00,0.0
1.2,0.0,-0.033,47.886,0.00,26,26,26,26,65.31,-414.60,-5.773,0.0,0.0,0.0,0.0,0.0397,62.271,0.536,-0.4453,100.000,178.33,0.0,5502.3,0.0,30,5.0,224.19,0.0,1.215,1.215,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,-1.44,100,0.0,100.00,0.0
1.25,0.0,-0.036,47.886,0.00,26,26,26,26,62.60,-415.62,-5.702,0.0,0.0,0.0,0.0,0.0412,62.349,0.577,-0.3579,100.000,178.03,0.0,5493.0,0.0,30,5.0,224.47,0.0,1.263,1.263,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,-0.13,100,0.0,100.00,0.0
1.3,0.0,-0.033,47.886,0.00,26,26,26,26,59.35,-416.85,-5.622,0.0,0.0,0.0,0.0,0.043,62.444,0.536,-0.2134,100.000,177.38,0.0,5472.9,0.0,30,5.0,224.81,0.0,1.317,1.317,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,2.27,100,0.0,100.00,0.0
1.35,0.0,-0.039,47.886,0.00,26,26,26,26,56.70,-417.85,-5.558,0.0,0.0,0.0,0.0,0.0444,62.521,0.423,-0.2151,100.000,177.64,0.0,5480.9,0.0,30,5.0,225.08,0.0,1.362,1.362,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,4.97,100,0.0,100.00,0.0
1.4,0.0,-0.039,47.886,0.00,26,26,26,26,53.99,-418.89,-5.494,0.0,0.0,0.0,0.0,0.046,62.599,0.272,-0.2958,100.000,177.93,0.0,5489.9,0.0,30,5.0,225.36,0.0,1.410,1.410,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,8.50,100,0.0,100.00,0.0
1.45,0.0,-0.039,47.886,0.00,26,26,26,26,50.72,-420.13,-5.423,0.0,0.0,0.0,0.0,0.0478,62.686,0.051,-0.3766,100.000,178.24,0.0,5499.4,0.0,30,5.0,225.67,0.0,1.464,1.464,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,9.90,100,0.0,100.00,0.0
1.5,0.0,-0.045,47.886,0.00,26,26,26,26,47.94,-421.18,-5.367,0.0,0.0,0.0,0.0,0.0493,62.765,-0.188,-0.3972,100.000,178.52,0.0,5508.1,0.0,30,5.0,225.96,0.0,1.512,1.512,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,9.59,100,0.0,100.00,0.0
1.55,0.0,-0.048,47.886,0.00,26,26,26,26,44.69,-422.39,-5.313,0.0,0.0,0.0,0.0,0.0511,62.845,-0.431,-0.4433,100.000,179.51,0.0,5538.8,0.0,30,5.0,226.25,0.0,1.566,1.566,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,8.50,100,0.0,100.00,0.0
1.6,0.0,-0.048,47.886,0.00,26,26,26,26,42.06,-423.36,-5.281,0.0,0.0,0.0,0.0,0.0526,62.912,-0.616,-0.3999,100.000,178.59,0.0,5510.3,0.0,30,5.0,226.50,0.0,1.611,1.611,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,6.23,100,0.0,77.34,0.0
1.65,0.0,-0.054,47.886,0.00,26,26,26,26,38.79,-424.55,-5.250,0.0,0.0,0.0,0.0,0.0545,62.874,-0.725,-0.3534,100.000,176.13,0.0,5434.4,0.0,30,5.0,226.36,0.0,1.668,1.668,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,1.83,100,0.0,0.00,0.0
1.7,0.0,-0.057,47.886,0.00,26,26,26,26,35.96,-425.56,-5.223,0.0,0.0,0.0,0.0,0.056,62.750,-0.675,-0.3900,100.000,175.93,0.0,5428.2,0.0,30,5.0,225.92,0.0,1.716,1.716,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,-3.14,100,0.0,0.00,0.0
1.75,0.0,-0.063,47.886,0.00,26,26,26,26,33.20,-426.53,-5.191,0.0,0.0,0.0,0.0,0.0575,62.644,-0.498,-0.4905,100.000,175.52,0.0,5415.5,0.0,30,5.0,225.53,0.0,1.761,1.761,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,-6.45,100,0.0,0.00,0.0
1.8,0.0,-0.069,47.886,0.00,26,26,26,26,29.95,-427.65,-5.148,0.0,0.0,0.0,0.0,0.0594,62.508,-0.190,-0.6914,100.000,175.26,0.0,5407.6,0.0,30,5.0,225.04,0.0,1.818,1.818,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,-6.50,100,0.0,0.00,0.0
1.85,0.0,-0.075,47.886,1.51,26,26,26,26,27.24,-428.58,-5.110,0.0,0.0,0.0,0.0,0.0608,62.401,0.077,-0.6945,100.000,174.95,0.0,5398.1,0.0,30,5.0,224.66,0.0,1.863,1.863,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,-3.44,100,0.0,0.00,0.0
1.9,0.0,-0.087,47.886,36.26,26,26,26,26,23.95,-429.72,-5.061,0.0,0.0,0.0,0.0,0.0627,62.067,0.328,-0.6878,100.000,172.95,0.0,5336.5,0.0,30,5.0,223.46,0.0,1.920,1.920,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,2.53,100,0.0,0.00,0.0
1.95,0.0,-0.096,47.886,53.30,26,26,26,26,21.12,-430.70,-5.021,0.0,0.0,0.0,0.0,0.0642,61.630,0.397,-0.7919,100.000,170.98,0.0,5275.5,0.0,30,5.0,221.89,0.0,1.968,1.968,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,7.67,100,0.0,0.00,0.0
2.0,0.0,-0.102,47.886,75.16,26,26,26,26,18.21,-431.71,-4.982,0.0,0.0,0.0,0.0,0.0658,61.079,0.339,-0.9290,100.000,168.36,0.0,5194.7,0.0,30,5.0,219.91,0.0,2.016,2.016,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,11.47,100,0.0,0.00,0.0
2.05,0.0,-0.114,47.886,100.00,26,26,26,26,15.42,-432.68,-4.950,0.0,0.0,0.0,0.0,0.0674,60.279,0.148,-1.0291,100.000,164.33,0.0,5070.3,0.0,30,5.0,217.04,0.0,2.067,2.067,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,12.30,100,0.0,0.00,0.0
2.1,0.0,-0.120,47.886,100.00,26,26,26,26,12.66,-433.63,-4.923,0.0,0.0,0.0,0.0,0.0689,59.446,-0.095,-1.0865,100.000,161.67,0.0,4988.1,0.0,30,5.0,214.04,0.0,2.115,2.115,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,12.43,100,0.0,0.00,0.0
2.15,0.0,-0.138,47.886,100.00,26,26,26,26,9.93,-434.55,-4.901,0.0,0.0,0.0,0.0,0.0704,58.566,-0.393,-1.1157,100.000,159.19,0.0,4911.7,0.0,30,5.0,210.88,0.0,2.163,2.163,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,12.25,100,0.0,0.00,0.0
2.2,0.0,-0.144,47.886,100.00,26,26,26,26,7.17,-435.48,-4.882,0.0,0.0,0.0,0.0,0.0719,57.621,-0.785,-1.0801,100.000,157.43,0.0,4857.3,0.0,30,5.0,207.49,0.0,2.214,2.214,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,12.25,100,0.0,0.00,0.0
2.25,0.0,-0.156,47.886,100.00,26,26,26,26,4.37,-436.39,-4.867,0.0,0.0,0.0,0.0,0.0734,56.762,-1.104,-1.0814,100.000,153.52,0.0,4736.7,0.0,30,5.0,204.42,0.0,2.265,2.265,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,12.86,100,0.0,0.00,0.0
2.3,0.0,-0.168,47.886,100.00,26,26,26,26,1.54,-437.29,-4.859,0.0,0.0,0.0,0.0,0.075,55.930,-1.314,-1.0738,100.000,148.90,0.0,4594.3,0.0,30,5.0,201.44,0.0,2.319,2.319,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,12.95,100,0.0,0.00,0.0
2.35,1.0,-0.183,47.886,100.00,26,26,26,26,-0.75,-438.01,-4.861,0.0,0.0,0.0,0.0,0.0762,55.239,-1.450,-1.0587,100.000,144.76,0.0,4466.4,0.0,30,5.0,198.97,0.0,2.361,2.361,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,13.08,100,0.0,0.00,0.0
2.4,1.0,-0.195,47.886,100.00,26,26,26,26,-3.45,-438.83,-4.870,0.0,0.0,0.0,0.0,0.0777,54.371,-1.629,-1.0527,100.000,144.05,0.0,4444.5,0.0,30,5.0,195.86,0.0,2.412,2.412,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,12.95,100,0.0,0.00,0.0
2.45,1.0,-0.213,47.886,100.00,26,26,26,26,-6.15,-439.63,-4.888,0.0,0.0,0.0,0.0,0.0792,53.572,-1.743,-1.0131,100.000,139.83,0.0,4314.3,0.0,30,5.0,193.00,0.0,2.466,2.466,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,12.34,100,0.0,0.00,0.0
2.5,1.0,-0.225,47.886,100.00,26,26,26,26,-8.48,-440.30,-4.915,0.0,0.0,0.0,0.0,0.0805,52.966,-1.769,-0.9953,100.000,136.00,0.0,4196.1,0.0,30,5.0,190.82,0.0,2.511,2.511,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,12.34,100,0.0,0.00,0.0
2.55,0.0,-0.234,47.886,100.00,26,26,26,26,-11.34,-441.10,-4.960,0.0,0.0,0.0,0.0,0.082,51.946,-1.854,-0.9648,100.000,133.19,0.0,4109.6,0.0,30,5.0,187.16,0.0,2.568,2.568,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,13.12,100,0.0,0.00,0.0
2.6,0.0,-0.261,47.886,100.00,26,26,26,26,-13.66,-441.73,-4.997,0.0,0.0,0.0,0.0,0.0832,51.050,-1.936,-0.9093,100.000,136.32,0.0,4205.9,0.0,30,5.0,183.94,0.0,2.613,2.613,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,12.38,100,0.0,0.00,0.0
2.65,1.0,-0.270,47.886,100.00,26,26,26,26,-16.40,-442.43,-5.032,0.0,0.0,0.0,0.0,0.0848,50.077,-1.884,-0.8339,100.000,136.21,0.0,4202.8,0.0,30,5.0,180.43,0.0,2.670,2.670,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,9.33,100,0.0,0.00,0.0
2.7,0.0,-0.282,47.886,100.00,26,26,26,26,-18.51,-442.93,-5.056,0.0,0.0,0.0,0.0,0.0858,49.416,-1.716,-0.8206,100.000,134.85,0.0,4160.6,0.0,30,5.0,178.03,0.0,2.712,2.712,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,6.50,100,0.0,0.00,0.0
2.75,0.0,-0.312,47.886,100.00,26,26,26,26,-21.14,-443.52,-5.085,0.0,0.0,0.0,0.0,0.0873,48.529,-1.482,-0.9142,100.000,131.15,0.0,4046.7,0.0,30,5.0,174.82,0.0,2.769,2.769,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,6.19,100,0.0,0.00,0.0
2.8,0.0,-0.327,47.886,100.00,26,26,26,26,-23.19,-443.96,-5.114,0.0,0.0,0.0,0.0,0.0884,47.868,-1.325,-0.9930,100.000,126.78,0.0,3911.6,0.0,30,5.0,172.43,0.0,2.811,2.811,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,7.72,100,0.0,0.00,0.0
2.85,1.0,-0.345,47.886,100.00,26,26,26,26,-25.65,-444.47,-5.154,0.0,0.0,0.0,0.0,0.0897,46.971,-1.132,-0.9870,100.000,121.54,0.0,3750.2,0.0,30,5.0,169.18,0.0,2.865,2.865,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,10.29,100,0.0,0.00,0.0
2.9,0.0,-0.357,47.886,100.00,26,26,26,26,-28.11,-444.95,-5.199,0.0,0.0,0.0,0.0,0.091,46.030,-1.051,-0.9091,100.000,121.00,0.0,3733.2,0.0,30,5.0,165.78,0.0,2.919,2.919,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,11.34,100,0.0,0.00,0.0
2.95,1.0,-0.387,47.886,100.00,26,26,26,26,-30.47,-445.39,-5.240,0.0,0.0,0.0,0.0,0.0922,45.125,-1.063,-0.8522,100.000,121.35,0.0,3744.2,0.0,30,5.0,162.52,0.0,2.970,2.970,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,13.21,100,0.0,0.00,0.0
3.0,0.0,-0.399,47.886,100.00,26,26,26,26,-32.36,-445.71,-5.272,0.0,0.0,0.0,0.0,0.0932,44.424,-1.074,-0.8510,100.000,120.41,0.0,3715.2,0.0,30,5.0,160.00,0.0,3.012,3.012,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,16.04,100,0.0,0.00,0.0
3.05,0.0,-0.411,47.886,100.00,26,26,26,26,-34.34,-446.03,-5.306,0.0,0.0,0.0,0.0,0.0943,43.638,-1.063,-0.8824,100.000,117.16,0.0,3614.9,0.0,30,5.0,157.17,0.0,3.060,3.060,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,20.75,100,0.0,0.00,0.0
3.1,0.0,-0.423,47.886,100.00,26,26,26,26,-36.72,-446.39,-5.347,0.0,0.0,0.0,0.0,0.0955,42.755,-1.111,-0.8807,100.000,112.79,0.0,3479.9,0.0,30,5.0,154.00,0.0,3.114,3.114,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,25.29,100,0.0,0.00,0.0
3.15,1.0,-0.432,47.886,100.00,26,26,26,26,-39.01,-446.70,-5.391,0.0,0.0,0.0,0.0,0.0968,41.950,-1.193,-0.8432,100.000,108.96,0.0,3361.9,0.0,30,5.0,151.11,0.0,3.168,3.168,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,27.21,100,0.0,0.00,0.0
3.2,1.0,-0.444,47.886,100.00,26,26,26,26,-40.80,-446.93,-5.428,0.0,0.0,0.0,0.0,0.0978,41.308,-1.203,-0.8262,100.000,108.29,0.0,3341.1,0.0,30,5.0,148.80,0.0,3.213,3.213,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,27.56,100,0.0,0.00,0.0
3.25,0.0,-0.453,47.886,100.00,26,26,26,26,-42.96,-447.18,-5.478,0.0,0.0,0.0,0.0,0.0989,40.416,-1.217,-0.8037,100.000,105.84,0.0,3265.6,0.0,30,5.0,145.59,0.0,3.267,3.267,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,26.07,100,0.0,0.00,0.0
3.3,1.0,-0.459,47.886,100.00,26,26,26,26,-45.05,-447.39,-5.524,0.0,0.0,0.0,0.0,0.1,39.556,-1.255,-0.7418,100.000,104.72,0.0,3231.1,0.0,30,5.0,142.50,0.0,3.318,3.318,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,23.41,100,0.0,0.00,0.0
3.35,0.0,-0.468,47.886,100.00,26,26,26,26,-46.69,-447.53,-5.558,0.0,0.0,0.0,0.0,0.1009,38.863,-1.264,-0.7457,100.000,103.32,0.0,3187.7,0.0,30,5.0,140.01,0.0,3.360,3.360,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,20.75,100,0.0,0.00,0.0
3.4,0.0,-0.477,47.886,28.78,26,26,26,26,-48.76,-447.68,-5.596,0.0,0.0,0.0,0.0,0.102,38.118,-1.237,-0.7386,100.000,105.19,0.0,3245.4,0.0,30,5.0,137.32,0.0,3.414,3.414,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,17.66,100,0.0,0.00,0.0
3.45,0.0,-0.486,47.886,0.48,26,26,26,26,-50.76,-447.78,-5.636,0.0,0.0,0.0,0.0,0.1031,37.906,-1.243,-0.6481,100.000,106.50,0.0,3286.0,0.0,30,5.0,136.55,0.0,3.468,3.468,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,17.96,100,0.0,0.00,0.0
3.5,0.0,-0.486,47.886,0.02,26,26,26,26,-52.38,-447.83,-5.672,0.0,0.0,0.0,0.0,0.1039,37.847,-1.215,-0.5403,100.000,106.35,0.0,3281.3,0.0,30,5.0,136.33,0.0,3.510,3.510,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,21.02,100,0.0,0.00,0.0
3.55,0.0,-0.492,47.886,0.00,26,26,26,26,-54.64,-447.86,-5.726,0.0,0.0,0.0,0.0,0.1051,37.767,-1.115,-0.4108,100.000,106.07,0.0,3272.8,0.0,30,5.0,136.03,0.0,3.570,3.570,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,29.52,100,0.0,0.00,0.0
3.6,0.0,-0.495,47.886,0.00,26,26,26,26,-56.53,-447.85,-5.776,0.0,0.0,0.0,0.0,0.1061,37.709,-0.937,-0.4343,100.000,105.72,0.0,3262.1,0.0,30,5.0,135.80,0.0,3.618,3.618,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,37.15,100,0.0,0.00,0.0
3.65,0.0,-0.495,47.886,0.00,26,26,26,26,-58.02,-447.82,-5.816,0.0,0.0,0.0,0.0,0.1069,37.652,-0.821,-0.4938,100.000,105.81,0.0,3749.8,0.0,30,0.0,135.59,0.0,3.660,3.660,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,43.69,100,0.0,50.00,0.0
3.7,0.0,-0.501,47.886,0.00,26,26,26,26,-59.93,-447.74,-5.875,0.0,0.0,0.0,0.0,0.1079,37.584,-0.857,-0.4408,100.000,105.61,0.0,4391.1,0.0,30,0.0,135.35,0.0,3.711,3.711,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,49.27,100,0.0,19.09,0.0
3.75,0.0,-0.507,47.886,0.00,26,26,26,26,-62.17,-447.60,-5.949,0.0,0.0,0.0,0.0,0.109,37.510,-0.938,-0.4390,100.000,105.28,0.0,4310.8,0.0,30,0.0,135.09,0.0,3.768,3.768,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,54.72,100,0.0,0.00,0.0
3.8,0.0,-0.507,47.886,0.00,26,26,26,26,-63.70,-447.48,-6.005,0.0,0.0,0.0,0.0,0.1098,37.490,-1.037,-0.4586,100.000,105.21,0.0,3907.5,0.0,30,4.0,135.03,0.0,3.810,3.810,54.963,21.902,433.27234,6500,586,0.0,0.0,1.0,2.0,58.21,100,0.0,0.00,0.0
