"ABS Active","ABS Enabled","AID Allow Tire Blankets","AID Auto Blip","AID Auto Clutch","AID Auto Shift","AID Fuel Rate","AID Ideal Line","AID Mech Damage","AID Stability","AID Tire Wear Rate","Air Density","Air Temp","Ballast","Best Lap Delta","Best Lap Time","Brake Bias","Brake Pos","Brake Temp FL","Brake Temp FR","Brake Temp RL","Brake Temp RR","CG Accel Lateral","CG Accel Longitudinal","CG Accel Vertical","CG Height","Camber FL","Camber FR","Camber RL","Camber RR","Car Coord X","Car Coord Y","Car Coord Z","Car Damage Front","Car Damage Left","Car Damage Rear","Car Damage Right","Car Pos Norm","Caster FL","Caster FR","Chassis Pitch Angle","Chassis Pitch Rate","Chassis Roll Angle","Chassis Roll Rate","Chassis Velocity X","Chassis Velocity Y","Chassis Velocity Z","Chassis Yaw Rate","Clutch Pos","DRS Active","DRS Available","Drive Train Speed","ERS Heat Charging","ERS Is Charging","ERS Max Energy","ERS Power Level","ERS Recovery Level","Engine Brake Setting","Engine Limiter","Engine RPM","Flags","Fuel Level","Gear","Ground Speed","HR Sample Clock","In Pit","KERS Charge","KERS Deployed Energy","KERS Input","KERS Max Energy","LR Sample Clock","Lap Invalidated","Lap Time","Lap Time2","Last Lap Time","Last Sector Time","MR Sample Clock","Max Fuel","Max Power","Max RPM","Max Sus Travel FL","Max Sus Travel FR","Max Sus Travel RL","Max Sus Travel RR","Max Torque","Max Turbo Boost","Num Tires Off Track","Penalties Enabled","Position","Raw Data Sample Rate","Ride Height FL","Ride Height FR","Ride Height RL","Ride Height RR","Road Temp","Self Align Torque FL","Self Align Torque FR","Self Align Torque RL","Self Align Torque RR","Session Lap Count","Session Time Left","Steering Angle","Surface Grip","Suspension Travel FL","Suspension Travel FR","Suspension Travel RL","Suspension Travel RR","TC Active","TC Enabled","Throttle Pos","Tire Dirt Level FL","Tire Dirt Level FR","Tire Dirt Level RL","Tire Dirt Level RR","Tire Load FL","Tire Load FR","Tire Load RL","Tire Load RR","Tire Loaded Radius FL","Tire Loaded Radius FR","Tire Loaded Radius RL","Tire Loaded Radius RR","Tire Pressure FL","Tire Pressure FR","Tire Pressure RL","Tire Pressure RR","Tire Radius FL","Tire Radius FR","Tire Radius RL","Tire Radius RR","Tire Rubber Grip FL","Tire Rubber Grip FR","Tire Rubber Grip RL","Tire Rubber Grip RR","Tire Slip Angle FL","Tire Slip Angle FR","Tire Slip Angle RL","Tire Slip Angle RR","Tire Slip Ratio FL","Tire Slip Ratio FR","Tire Slip Ratio RL","Tire Slip Ratio RR","Tire Temp Core FL","Tire Temp Core FR","Tire Temp Core RL","Tire Temp Core RR","Tire Temp Inner FL","Tire Temp Inner FR","Tire Temp Inner RL","Tire Temp Inner RR","Tire Temp Middle FL","Tire Temp Middle FR","Tire Temp Middle RL","Tire Temp Middle RR","Tire Temp Outer FL","Tire Temp Outer FR","Tire Temp Outer RL","Tire Temp Outer RR","Toe In FL","Toe In FR","Toe In RL","Toe In RR","Turbo Boost","Wheel Angular Speed FL","Wheel Angular Speed FR","Wheel Angular Speed RL","Wheel Angular Speed RR","Wind Direction","Wind Speed"
"","","","","","","","","%","%","","kg/m3","C","kg","s","s","%","%","C","C","C","C","G","G","G","mm","deg","deg","deg","deg","m","m","m","","","","","","deg","deg","deg","deg/s","deg","deg/s","m/s","m/s","m/s","deg/s","%","","","rad/s","","","MJ","","","","","rpm","","l","","km/h","","","%","kJ","%","MJ","","","s","s","s","s","","l","hp","rpm","mm","mm","mm","mm","N.m","","","","","Hz","mm","mm","mm","mm","C","N.m","N.m","N.m","N.m","","s","deg","%","mm","mm","mm","mm","","","%","","","","","N","N","N","N","mm","mm","mm","mm","psi","psi","psi","psi","mm","mm","mm","mm","%","%","%","%","deg","deg","deg","deg","%","%","%","%","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","deg","deg","deg","deg","","rad/s","rad/s","rad/s","rad/s","deg","km/h"


"0.0000","1","1","1","0","0","0","1","19.999999000","50","1","1.16568","26","0","0.000","0.00","69.999999000","0.00","164.14","163.40","94.53","94.53","0.983","-0.040","-0.0740","416.07","-3.594","-0.632","-0.165","0.395","-6.89","-347.69","-17.629","1.4363","2.731","1.1718","1.970","0.4683","-7.016502","-7.016502","1.338","-0.877","0.494","-1.87","19.41","1.013","-0.0645","-30.37","100.00","0","0","73.03","0","0","0","0","0","0","0.0000","4620","0.0000","18","4.0000","69.96","1.0000","0","0","0","0","0","0.0000","0","39.16","39.16","0.00","0.000","1.0000","18","140.26460","10500","118.0000010000","118.0000010000","0","0","119","0","0.0000","1","20.000","66.67","104.26","104.26","112.71","112.71","23","-0.70","-3.926","5.55","25.14","0.0000","-39.15","-165.03","100","1.19","59.13","20.85","54.96","0","0","54.69","1.6790","1.4002","1.4802","1.2854","522","2158.6","777","2378.0","268.049","261.442","267.055","260.834","22.2887","21.9305","21.0565","20.6463","270.000011000","270.000011000","270.000011000","270.000011000","100","100","100","100","15.34","14.52","4.11","3.96","-1.00","-2.00","5.15","1.50","45.072","42.087","51.470","48.053","51.480","51.931","61.190","61.418","50.647","51.182","60.693","60.899","50.094","50.762","61.250","61.493","-13.696","12.976","0.3999","-0.3999","0","66.41","68.25","73.01","73.01","-50","0"
"0.0000","1","1","1","0","0","0","1","19.999999000","50","1","1.15145","26","0","0.000","0.00","69.999999000","0.00","164.04","163.30","94.51","94.51","0.989","-0.022","-0.0432","415.97","-3.575","-0.655","-0.164","0.256","-6.04","-347.78","-17.607","1.4363","2.731","1.1718","1.970","0.4688","-7.016502","-7.016502","1.323","-0.568","0.422","-0.07","19.37","1.044","-0.0544","-31.59","100.00","0","0","73.01","0","0","0","0","0","0","0.0000","4619","0.0000","18","4.0000","69.83","0.0000","0","0","0","0","0","0.0000","0","39.20","39.20","0.00","0.000","0.0000","18","140.26460","10500","118.0000010000","118.0000010000","0","0","119","0","0.0000","1","20.000","66.67","104.68","104.68","112.90","112.90","23","-0.62","-3.719","5.75","26.33","0.0000","-39.19","-157.35","100","1.57","58.38","21.22","55.37","0","0","59.38","1.6667","1.3876","1.4666","1.2719","462","2060.3","807","2470.9","268.165","261.839","266.877","260.410","22.2899","21.9325","21.0585","20.6491","270.000011000","270.000011000","270.000011000","270.000011000","100","100","100","100","14.77","14.05","4.23","4.08","-1.21","-1.94","5.38","1.55","45.082","42.104","51.487","48.076","51.484","51.984","61.175","61.425","50.650","51.234","60.678","60.907","50.096","50.813","61.235","61.502","-13.143","12.501","0.3967","-0.3967","0","66.34","68.31","72.98","72.98","-50","0"
"0.0000","1","1","1","0","0","0","1","19.999999000","50","1","1.13335","26","0","0.000","0.00","69.999999000","0.00","163.91","163.17","94.48","94.48","1.034","0.025","-0.0012","415.34","-3.912","-0.460","-0.108","0.244","-4.89","-347.86","-17.578","1.4363","2.731","1.1718","1.970","0.4694","-7.016502","-7.016502","1.299","-0.460","0.418","1.52","19.33","1.100","-0.0499","-33.31","100.00","0","0","73.44","0","0","0","0","0","0","0.0000","4646","0.0000","18","4.0000","69.70","1.0000","0","0","0","0","0","0.0000","0","39.26","39.26","0.00","0.000","1.0000","18","140.26460","10500","118.0000010000","118.0000010000","0","0","119","0","0.0000","1","20.000","66.67","104.48","104.48","113.45","113.45","23","-0.66","-3.958","5.66","27.07","0.0000","-39.25","-138.08","100","1.89","57.97","21.25","56.87","0","0","70.70","1.6503","1.3707","1.4485","1.2538","488","2163.8","860","2575.3","268.043","261.413","266.691","260.020","22.2914","21.9351","21.0611","20.6530","270.000011000","270.000011000","270.000011000","270.000011000","100","100","100","100","13.19","12.71","4.46","4.29","-1.43","-1.94","6.26","2.18","45.095","42.126","51.509","48.108","51.489","52.050","61.156","61.439","50.651","51.299","60.658","60.921","50.094","50.879","61.215","61.516","-11.535","11.093","0.4048","-0.4048","0","66.50","68.52","73.35","73.35","-50","0"
"0.0000","1","1","1","0","0","0","1","19.999999000","50","1","1.12114","26","0","0.000","0.00","69.999999000","0.00","163.81","163.07","94.46","94.46","0.990","0.090","-0.0726","415.83","-4.242","-0.198","-0.280","0.255","-4.02","-347.91","-17.557","1.4363","2.731","1.1718","1.970","0.4698","-7.016502","-7.016502","1.294","-0.292","0.447","1.17","19.32","1.168","-0.0413","-34.24","100.00","0","0","74.20","0","0","0","0","0","0","0.0000","4694","0.0000","18","4.0000","69.69","0.0000","0","0","0","0","0","0.0000","0","39.31","39.31","0.00","0.000","0.0000","18","140.26460","10500","118.0000010000","118.0000010000","0","0","119","0","0.0000","1","20.000","66.67","105.61","105.61","113.14","113.14","23","-0.36","-3.584","4.79","24.41","0.0000","-39.30","-119.42","100","1.11","57.53","21.50","57.57","0","0","79.30","1.6379","1.3579","1.4349","1.2401","317","2098.8","825","2442.3","268.738","261.713","266.767","260.531","22.2925","21.9371","21.0631","20.6558","270.000011000","270.000011000","270.000011000","270.000011000","100","100","100","100","11.61","11.37","4.69","4.50","-1.45","-1.77","7.39","3.11","45.105","42.143","51.526","48.132","51.484","52.093","61.143","61.450","50.646","51.341","60.646","60.932","50.088","50.921","61.202","61.528","-9.814","9.598","0.4048","-0.4048","0","66.83","68.93","74.02","74.02","-50","0"
"0.0000","1","1","1","0","0","0","1","19.999999000","50","1","1.10744","26","0","0.000","0.00","69.999999000","0.00","163.69","162.94","94.44","94.44","1.028","0.175","-0.0280","415.79","-4.573","-0.075","-0.263","0.300","-2.94","-347.93","-17.532","1.4363","2.731","1.1718","1.970","0.4704","-7.016502","-7.016502","1.292","-0.499","0.447","0.86","19.36","1.262","-0.0223","-34.75","100.00","0","0","75.09","0","0","0","0","0","0","0.0000","4750","0.0000","18","4.0000","69.84","1.0000","0","0","0","0","0","0.0000","0","39.36","39.36","0.00","0.000","1.0000","18","140.26460","10500","118.0000010000","118.0000010000","0","0","119","0","0.0000","1","20.000","83.33","107.24","107.24","111.21","111.21","23","0.14","-0.372","4.90","24.91","0.0000","-39.36","-97.84","100","-0.76","56.28","22.73","58.57","0","0","87.50","1.6230","1.3425","1.4182","1.2235","368","2048.3","979","2640.1","268.595","261.914","266.224","259.750","22.2939","21.9395","21.0655","20.6592","270.000011000","270.000011000","270.000011000","270.000011000","100","100","100","100","9.86","9.87","5.01","4.80","-1.36","-1.53","8.62","4.23","45.116","42.163","51.546","48.160","51.474","52.137","61.131","61.470","50.635","51.386","60.634","60.953","50.075","50.967","61.190","61.549","-7.800","7.863","0.3918","-0.3918","0","67.34","69.57","74.94","74.94","-50","0"
"0.0000","1","1","1","0","0","0","1","19.999999000","50","1","1.09907","26","0","0.000","0.00","69.999999000","0.00","163.59","162.85","94.42","94.42","0.991","0.206","-0.0686","416.28","-4.729","0.080","-0.296","0.348","-2.12","-347.93","-17.512","1.4363","2.731","1.1718","1.970","0.4708","-7.016502","-7.016502","1.280","-0.544","0.464","0.75","19.41","1.345","-0.0169","-35.58","100.00","0","0","75.89","0","0","0","0","0","0","0.0000","4801","0.0000","18","4.0000","70.02","0.0000","0","0","0","0","0","0.0000","0","39.40","39.40","0.00","0.000","0.0000","18","140.26460","10500","118.0000010000","118.0000010000","0","0","119","0","0.0000","1","20.000","83.33","108.52","108.52","110.83","110.83","23","0.55","3.762","3.63","22.44","0.0000","-39.40","-81.58","100","-1.93","55.53","23.38","59.41","0","0","90.63","1.6113","1.3304","1.4052","1.2104","258","1989.9","866","2569.3","268.969","262.113","266.664","260.012","22.2951","21.9414","21.0674","20.6619","270.000011000","270.000011000","270.000011000","270.000011000","100","100","100","100","8.57","8.73","5.30","5.07","-1.14","-1.32","9.54","5.06","45.125","42.178","51.561","48.182","51.464","52.164","61.124","61.488","50.624","51.413","60.627","60.970","50.063","50.995","61.182","61.567","-6.297","6.535","0.3866","-0.3866","0","67.83","70.14","75.72","75.72","-50","0"
"0.0000","1","1","1","0","0","0","1","19.999999000","50","1","1.08995","26","0","0.000","0.00","69.999999000","0.00","163.47","162.73","94.39","94.39","1.038","0.247","-0.0289","416.38","-5.207","0.380","-0.251","0.354","-0.97","-347.90","-17.488","1.4363","2.731","1.1718","1.970","0.4714","-7.016502","-7.016502","1.286","0.409","0.466","2.90","19.48","1.490","0.0098","-37.67","100.00","0","0","76.64","0","0","0","0","0","0","0.0000","4849","0.0000","18","4.0000","70.35","1.0000","0","0","0","0","0","0.0000","0","39.46","39.46","0.00","0.000","1.0000","18","140.26460","10500","118.0000010000","118.0000010000","0","0","119","0","0.0000","1","20.000","66.67","109.43","109.43","110.95","110.95","23","2.54","10.803","3.33","21.51","0.0000","-39.45","-57.86","100","-2.92","54.22","23.78","59.86","0","0","93.36","1.5945","1.3130","1.3863","1.1915","466","1937.0","948","2670.2","268.105","262.327","266.413","259.693","22.2966","21.9440","21.0700","20.6657","270.000011000","270.000011000","270.000011000","270.000011000","100","100","100","100","6.77","7.13","5.77","5.52","-0.82","-0.97","10.34","5.62","45.138","42.200","51.583","48.215","51.452","52.193","61.115","61.515","50.611","51.443","60.618","60.997","50.048","51.026","61.173","61.595","-4.204","4.639","0.3831","-0.3831","0","68.63","71.06","76.56","76.56","-50","0"
"0.0000","1","1","1","0","0","0","1","19.999999000","50","1","1.08485","26","0","0.000","0.00","69.999999000","0.00","163.37","162.63","94.37","94.37","0.992","0.281","-0.0713","416.57","-5.519","0.733","-0.418","0.292","-0.12","-347.85","-17.470","1.4363","2.731","1.1718","1.970","0.4719","-7.016502","-7.016502","1.324","0.261","0.551","0.87","19.56","1.627","0.0372","-37.51","100.00","0","0","77.08","0","0","0","0","0","0","0.0000","4876","0.0000","18","4.0000","70.64","0.0000","0","0","0","0","0","1.0000","0","39.51","39.51","0.00","0.000","0.0000","18","140.26460","10500","118.0000010000","118.0000010000","0","0","119","0","0.0000","1","20.000","66.67","110.97","110.97","110.03","110.03","23","0.75","16.900","2.97","21.05","0.0000","-39.50","-39.68","100","-3.98","53.14","24.18","61.25","0","0","95.70","1.5817","1.2997","1.3720","1.1773","137","2107.7","938","2779.6","269.463","261.777","266.423","259.260","22.2978","21.9460","21.0720","20.6686","270.000011000","270.000011000","270.000011000","270.000011000","100","100","100","100","5.61","6.10","6.18","5.90","-0.70","-0.68","10.58","5.85","45.148","42.217","51.600","48.238","51.435","52.210","61.110","61.541","50.593","51.461","60.613","61.024","50.031","51.045","61.167","61.622","-2.635","3.205","0.3841","-0.3841","0","69.09","71.70","77.00","77.00","-50","0"
"0.0000","1","1","1","0","0","0","1","19.999999000","50","1","1.08114","26","0","0.000","0.00","69.999999000","0.00","163.27","162.53","94.35","94.35","1.038","0.305","0.0183","415.64","-5.585","0.658","-0.277","0.346","0.82","-347.77","-17.451","1.4363","2.731","1.1718","1.970","0.4723","-7.016502","-7.016502","1.336","-0.269","0.438","-1.05","19.64","1.745","0.0534","-35.68","100.00","0","0","77.28","0","0","0","0","0","0","0.0000","4889","0.0000","18","4.0000","70.97","1.0000","0","0","0","0","0","1.0000","0","39.55","39.55","0.00","0.000","1.0000","18","140.26460","10500","118.0000010000","118.0000010000","0","0","119","0","0.0000","1","20.000","66.67","110.71","110.71","107.86","107.86","23","3.48","18.553","3.78","20.02","0.0000","-39.55","-23.06","100","-3.73","52.69","26.16","61.66","0","0","98.05","1.5688","1.2863","1.3577","1.1629","484","1944.6","1180","2764.0","268.155","262.346","265.476","259.286","22.2989","21.9480","21.0739","20.6715","270.000011000","270.000011000","270.000011000","270.000011000","100","100","100","100","4.61","5.14","6.42","6.16","-0.64","-0.56","10.49","5.89","45.158","42.234","51.616","48.262","51.419","52.223","61.110","61.572","50.575","51.476","60.612","61.055","50.012","51.062","61.166","61.654","-1.143","1.766","0.3581","-0.3581","0","69.64","72.13","77.26","77.26","-50","0"
"0.0000","1","1","1","0","0","0","1","19.999999000","50","1","1.07847","26","0","0.000","0.00","69.999999000","0.00","163.14","162.40","94.32","94.32","0.947","0.300","-0.0408","415.68","-5.710","0.848","-0.302","0.309","1.93","-347.66","-17.429","1.4363","2.731","1.1718","1.970","0.4729","-7.016502","-7.016502","1.332","-0.261","0.378","-1.91","19.74","1.859","0.0537","-31.89","100.00","0","0","77.98","0","0","0","0","0","0","0.0000","4933","0.0000","18","4.0000","71.38","0.0000","0","0","0","0","0","1.0000","0","39.61","39.61","0.00","0.000","0.0000","18","140.26460","10500","118.0000010000","118.0000010000","0","0","119","0","0.0000","1","20.000","66.67","111.01","111.01","107.01","107.01","23","2.49","19.809","2.69","17.78","0.0000","-39.61","-7.19","100","-3.31","52.27","27.80","61.84","0","0","100.00","1.5524","1.2693","1.3395","1.1447","385","1899.6","935","2695.0","268.577","262.456","266.426","259.529","22.3004","21.9506","21.0764","20.6751","270.000011000","270.000011000","270.000011000","270.000011000","100","100","100","100","3.66","4.22","6.62","6.38","-0.46","-0.42","10.50","6.47","45.169","42.255","51.636","48.292","51.398","52.234","61.106","61.610","50.554","51.488","60.609","61.093","49.990","51.076","61.162","61.693","0.269","0.378","0.3365","-0.3365","0","70.31","72.67","77.86","77.86","-50","0"
"0.0000","1","1","1","0","0","0","1","19.999999000","50","1","1.07748","26","0","0.000","0.00","69.999999000","0.00","163.04","162.30","94.30","94.30","0.946","0.334","-0.0160","415.55","-5.525","0.619","-0.180","0.335","2.81","-347.54","-17.411","1.4363","2.731","1.1718","1.970","0.4734","-7.016502","-7.016502","1.341","0.036","0.262","-1.09","19.84","1.907","0.0669","-27.94","100.00","0","0","78.13","0","0","0","0","0","0","0.0000","4943","0.0000","18","4.0000","71.75","1.0000","0","0","0","0","0","1.0000","0","39.65","39.65","0.00","0.000","1.0000","18","140.26460","10500","118.0000010000","118.0000010000","0","0","119","0","0.0000","1","20.000","66.67","111.74","111.74","106.56","106.56","23","2.92","18.473","3.57","19.16","0.0000","-39.65","0.44","100","-2.32","50.04","29.15","61.48","0","0","100.00","1.5393","1.2558","1.3250","1.1302","452","1788.9","1092","2846.2","268.251","263.012","265.842","258.969","22.3014","21.9526","21.0783","20.6780","270.000011000","270.000011000","270.000011000","270.000011000","100","100","100","100","3.25","3.83","6.53","6.32","-0.42","-0.35","10.05","6.51","45.179","42.271","51.652","48.316","51.383","52.239","61.106","61.641","50.538","51.494","60.608","61.124","49.974","51.083","61.162","61.726","0.972","-0.313","0.3168","-0.3168","0","70.89","73.03","78.13","78.13","-50","0"
"0.0000","1","1","1","0","0","0","1","19.999999000","50","1","1.07805","26","0","0.000","0.00","69.999999000","0.00","162.92","162.18","94.28","94.28","0.918","0.323","-0.0036","415.19","-5.430","0.644","-0.296","0.315","3.88","-347.38","-17.390","1.4363","2.731","1.1718","1.970","0.4740","-7.016502","-7.016502","1.334","-0.196","0.184","-1.39","19.97","1.884","0.0682","-22.72","100.00","0","0","78.45","0","0","0","0","0","0","0.0000","4963","0.0000","18","4.0000","72.19","0.0000","0","0","0","0","0","1.0000","0","39.71","39.71","0.00","0.000","0.0000","18","140.26460","10500","118.0000010000","118.0000010000","0","0","119","0","0.0000","1","20.000","66.67","111.30","111.30","106.48","106.48","23","2.98","19.665","4.01","18.17","0.0000","-39.70","6.41","100","-0.88","48.88","30.32","61.87","0","0","100.00","1.5234","1.2395","1.3075","1.1128","491","1884.4","1041","2622.8","268.128","262.503","266.031","259.736","22.3028","21.9549","21.0806","20.6814","270.000011000","270.000011000","270.000011000","270.000011000","100","100","100","100","2.93","3.50","6.20","6.04","-0.41","-0.33","9.43","6.58","45.190","42.291","51.672","48.345","51.364","52.244","61.104","61.678","50.520","51.500","60.606","61.161","49.953","51.090","61.159","61.764","1.442","-0.813","0.3034","-0.3034","0","71.57","73.35","78.39","78.39","-50","0"
"0.0000","1","1","1","0","0","0","1","19.999999000","50","1","1.07952","26","0","0.000","0.00","69.999999000","0.00","162.84","162.10","94.26","94.26","0.854","0.330","-0.0422","415.40","-5.301","0.578","-0.253","0.216","4.69","-347.23","-17.374","1.4363","2.731","1.1718","1.970","0.4744","-7.016502","-7.016502","1.349","0.746","0.109","-1.57","20.07","1.826","0.0819","-19.02","100.00","0","0","78.75","0","0","0","0","0","0","0.0000","4982","0.0000","18","4.0000","72.55","1.0000","0","0","0","0","0","1.0000","0","39.75","39.75","0.00","0.000","1.0000","18","140.26460","10500","118.0000010000","118.0000010000","0","0","119","0","0.0000","1","20.000","66.67","110.95","110.95","106.72","106.72","23","2.48","17.758","4.56","18.88","0.0000","-39.75","12.25","100","0.80","48.44","30.73","60.24","0","0","100.00","1.5109","1.2268","1.2939","1.0991","450","1774.3","1051","2634.8","268.179","262.979","266.058","259.909","22.3038","21.9568","21.0824","20.6841","270.000011000","270.000011000","270.000011000","270.000011000","100","100","100","100","2.54","3.07","5.82","5.70","-0.41","-0.29","9.02","6.63","45.198","42.307","51.687","48.368","51.350","52.246","61.101","61.701","50.505","51.503","60.603","61.184","49.939","51.094","61.155","61.788","1.829","-1.256","0.2902","-0.2902","0","72.17","73.63","78.70","78.70","-50","0"
"0.0000","1","1","1","0","0","0","1","19.999999000","50","1","1.08183","26","0","0.000","0.00","69.999999000","0.00","162.71","161.97","94.23","94.23","0.813","0.359","0.0156","414.76","-5.229","0.551","-0.259","0.282","5.78","-347.02","-17.353","1.4363","2.731","1.1718","1.970","0.4750","-7.016502","-7.016502","1.403","0.688","-0.071","-4.50","20.23","1.679","0.1120","-11.95","100.00","0","0","78.52","0","0","0","0","0","0","0.0000","4967","0.0000","18","4.0000","73.08","0.0000","0","0","0","0","0","1.0000","0","39.80","39.80","0.00","0.000","0.0000","18","140.26460","10500","118.0000010000","118.0000010000","0","0","119","0","0.0000","1","20.000","66.67","111.31","111.31","104.43","104.43","23","1.80","15.235","7.46","23.12","0.0000","-39.80","20.84","100","1.87","46.87","32.73","59.70","0","0","100.00","1.4948","1.2103","1.2764","1.0816","545","1736.8","1266","2804.6","268.159","263.142","265.207","259.072","22.3051","21.9592","21.0847","20.6876","270.000011000","270.000011000","270.000011000","270.000011000","100","100","100","100","1.76","2.32","5.12","5.06","-0.43","-0.23","7.57","6.02","45.209","42.327","51.706","48.397","51.328","52.245","61.098","61.735","50.483","51.503","60.600","61.218","49.916","51.096","61.152","61.823","2.533","-1.973","0.2618","-0.2618","0","73.02","74.00","78.57","78.57","-50","0"
"0.0000","1","1","1","0","0","0","1","19.999999000","50","1","1.08564","26","0","0.000","0.00","69.999999000","0.00","162.59","161.85","94.21","94.21","0.664","0.338","0.0167","414.31","-4.880","0.375","-0.234","0.238","6.91","-346.77","-17.331","1.4363","2.731","1.1718","1.970","0.4756","-7.016502","-7.016502","1.433","0.780","-0.331","-5.34","20.41","1.415","0.1065","-3.42","100.00","0","0","78.62","0","0","0","0","0","0","0.0000","4973","0.0000","18","4.0000","73.65","1.0000","0","0","0","0","0","1.0000","0","39.86","39.86","0.00","0.000","1.0000","18","140.26460","10500","118.0000010000","118.0000010000","0","0","119","0","0.0000","1","20.000","66.67","110.53","110.53","103.91","103.91","23","0.97","11.188","8.64","21.96","0.0000","-39.86","24.85","100","5.33","44.81","35.32","58.39","0","0","100.00","1.4774","1.1929","1.2579","1.0631","611","1629.2","1228","2576.5","267.599","263.525","265.310","259.981","22.3065","21.9617","21.0871","20.6912","270.000011000","270.000011000","270.000011000","270.000011000","100","100","100","100","1.12","1.61","4.01","4.00","-0.30","-0.19","6.18","5.66","45.221","42.347","51.726","48.426","51.310","52.240","61.093","61.759","50.464","51.499","60.595","61.242","49.896","51.093","61.147","61.847","2.811","-2.339","0.2230","-0.2230","0","74.07","74.37","78.58","78.58","-50","0"
"0.0000","1","1","1","0","0","0","1","19.999999000","50","1","1.08902","26","0","0.000","0.00","69.999999000","0.00","162.50","161.77","94.19","94.19","0.548","0.348","-0.0153","414.76","-4.417","0.061","-0.228","0.181","7.69","-346.58","-17.314","1.4363","2.731","1.1718","1.970","0.4760","-7.016502","-7.016502","1.471","1.194","-0.583","-7.26","20.54","1.192","0.1248","1.99","100.00","0","0","78.78","0","0","0","0","0","0","0.0000","4984","0.0000","18","4.0000","74.06","0.0000","0","0","0","0","0","1.0000","0","39.90","39.90","0.00","0.000","0.0000","18","140.26460","10500","118.0000010000","118.0000010000","0","0","119","0","0.0000","1","20.000","83.33","110.92","110.92","105.24","105.24","23","0.17","7.840","10.04","19.50","0.0000","-39.89","26.33","100","7.88","41.66","36.17","56.57","0","0","100.00","1.4655","1.1809","1.2452","1.0505","763","1440.4","1415","2454.9","267.038","264.287","264.826","260.495","22.3074","21.9634","21.0888","20.6937","270.000011000","270.000011000","270.000011000","270.000011000","100","100","100","100","0.71","1.19","3.18","3.20","-0.27","-0.18","5.44","5.56","45.229","42.362","51.740","48.447","51.297","52.233","61.087","61.771","50.450","51.493","60.589","61.254","49.882","51.087","61.140","61.859","2.867","-2.420","0.2024","-0.2024","0","74.77","74.62","78.75","78.75","-50","0"
"0.0000","1","1","1","0","0","0","1","19.999999000","50","1","1.09412","26","0","0.000","0.00","69.999999000","0.00","162.37","161.64","94.16","94.16","0.351","0.332","0.0392","414.80","-3.860","-0.387","-0.061","0.319","8.80","-346.30","-17.291","1.4363","2.731","1.1718","1.970","0.4766","-7.016502","-7.016502","1.530","0.596","-1.003","-8.26","20.74","0.815","0.1381","9.41","100.00","0","0","78.82","0","0","0","0","0","0","0.0000","4987","0.0000","18","4.0000","74.71","1.0000","0","0","0","0","0","1.0000","0","39.96","39.96","0.00","0.000","1.0000","18","140.26460","10500","118.0000010000","118.0000010000","0","0","119","0","0.0000","1","20.000","66.67","111.34","111.34","104.94","104.94","23","-1.75","4.320","9.45","13.02","0.0000","-39.95","25.46","100","11.85","36.68","38.90","54.22","0","0","100.00","1.4477","1.1633","1.2267","1.0320","922","1330.9","1584","2253.6","266.426","264.689","263.969","261.164","22.3089","21.9659","21.0912","20.6973","270.000011000","270.000011000","270.000011000","270.000011000","100","100","100","100","0.14","0.60","1.84","1.88","-0.24","-0.15","4.08","5.02","45.240","42.382","51.760","48.477","51.276","52.219","61.078","61.781","50.430","51.480","60.580","61.264","49.861","51.075","61.131","61.870","2.725","-2.301","0.1559","-0.1559","0","75.72","75.02","78.77","78.77","-50","0"
"0.0000","1","1","1","0","0","0","1","19.999999000","50","1","1.09886","26","0","0.000","0.00","69.999999000","0.00","162.25","161.52","94.14","94.14","0.136","0.325","-0.0116","415.82","-3.185","-1.165","-0.079","0.149","9.92","-346.01","-17.267","1.4363","2.731","1.1718","1.970","0.4772","-7.016502","-7.016502","1.565","0.271","-1.439","-8.26","20.91","0.457","0.1444","13.67","100.00","0","0","79.37","0","0","0","0","0","0","0.0000","5021","0.0000","18","4.0000","75.32","0.0000","0","0","0","0","0","0.0000","0","40.01","40.01","0.00","0.000","0.0000","18","140.26460","10500","118.0000010000","118.0000010000","0","0","119","0","0.0000","1","20.000","83.33","111.94","111.94","105.97","105.97","23","-3.30","2.081","4.62","4.55","0.0000","-40.00","21.45","100","16.16","31.60","40.69","50.02","0","0","100.00","1.4308","1.1465","1.2091","1.0143","1069","1097.4","1764","1982.8","265.953","265.616","263.305","262.275","22.3102","21.9682","21.0935","20.7007","270.000011000","270.000011000","270.000011000","270.000011000","100","100","100","100","-0.23","0.21","0.70","0.71","-0.21","-0.16","3.66","5.08","45.251","42.402","51.779","48.506","51.259","52.203","61.068","61.780","50.412","51.464","60.570","61.263","49.843","51.059","61.120","61.870","2.294","-1.880","0.1066","-0.1066","0","76.47","75.43","79.28","79.28","-50","0"
